OBJECTID,IDPOSTE,FECHAACTUAL,MODO,CODIGOESTACION,CODIGOPOSTE,OBSERVACIONES,IDENTIFICATIVO,CODIGOTIPOPOSTE,CODIGOEMPRESA,CODIGODARSENA,FECHAALTA,FECHAINICIO,FECHAFIN,X,Y,CODIGOMUNICIPIO,CODIGOPROVINCIA,FECHAMAQUETACIONTIRA,FECHACOLOCACIONTIRA,IDFESTACION
199,6_231_*,20240628,6,231,*,,PS,6,100,,20180627,,,441529.1422,4475480.6321,079,28,2003/01/01 00:00:00+00,,6_231
200,6_232_*,20240628,6,232,*,,PS,6,100,,20180627,,,441494.525,4475257.77,079,28,2003/01/01 00:00:00+00,,6_232
201,6_233_*,20240628,6,233,*,,PS,6,100,,20180627,,,441446.9053,4475131.6045,079,28,2003/01/01 00:00:00+00,,6_233
202,6_234_*,20240628,6,234,*,,PS,6,100,,20030101,,,441338.5667,4474832.4862,079,28,2003/01/01 00:00:00+00,,6_234
203,6_338_*,20240628,6,338,*,,PS,6,100,,20210608,,,442228.47161,4478120.22444,079,28,2003/01/01 00:00:00+00,,6_338
204,6_339_*,20240628,6,339,*,,PS,6,100,,20030101,,,442116.9501,4477898.6045,079,28,2003/01/01 00:00:00+00,,6_339
205,6_340_*,20240628,6,340,*,,PS,6,100,,20030101,,,441939.0783,4477673.1226,079,28,2003/01/01 00:00:00+00,,6_340
206,6_341_*,20240628,6,341,*,,PS,6,100,,20030101,,,441572.7113,4477730.3679,079,28,2003/01/01 00:00:00+00,,6_341
207,6_342_*,20240628,6,342,*,,PS,6,100,,20180627,,,441453.257,4477458.651,079,28,2003/01/01 00:00:00+00,,6_342
208,6_345_*,20240628,6,345,*,,PS,6,100,,20030101,,,441468.4147,4476524.7409,079,28,2003/01/01 00:00:00+00,,6_345
209,6_347_*,20240628,6,347,*,,PS,6,100,,20080929,,,441323.169,4475947.028,079,28,2003/01/01 00:00:00+00,,6_347
210,6_348_*,20240628,6,348,*,,PS,6,100,,20030101,,,441144.4828,4475737.6226,079,28,2003/01/01 00:00:00+00,,6_348
211,6_350_*,20240628,6,350,*,,PS,6,100,,20030101,,,441174.4426,4472094.9136,079,28,2003/01/01 00:00:00+00,,6_350
212,6_351_*,20240628,6,351,*,,PS,6,100,,20110111,,,441220.259,4472608.909,079,28,2003/01/01 00:00:00+00,,6_351
213,6_352_*,20240628,6,352,*,,PS,6,100,,20030101,,,438395.972,4476597.386,079,28,2003/01/01 00:00:00+00,,6_352
214,6_353_*,20240628,6,353,*,,PS,6,100,,20190607,,,441672.70744,4472518.39232,079,28,2003/01/01 00:00:00+00,,6_353
215,6_354_*,20240628,6,354,*,,PS,6,100,,20190607,,,442147.47887,4472355.16769,079,28,2003/01/01 00:00:00+00,,6_354
216,6_355_*,20240628,6,355,*,,PS,6,100,,20110613,,,442322.243,4472144.778,079,28,2003/01/01 00:00:00+00,,6_355
217,6_356_*,20240628,6,356,*,,PS,6,100,,20101007,,,442908.171,4472667.816,079,28,2003/01/01 00:00:00+00,,6_356
218,6_357_*,20240628,6,357,*,,PS,6,100,,20030101,,,443062.7477,4472555.823,079,28,2003/01/01 00:00:00+00,,6_357
219,6_358_*,20240628,6,358,*,,PS,6,100,,20090210,,,443313.969,4472370.819,079,28,2003/01/01 00:00:00+00,,6_358
220,6_359_*,20240628,6,359,*,,PS,6,100,,20030101,,,443495.6572,4472551.3774,079,28,2003/01/01 00:00:00+00,,6_359
221,6_361_*,20240628,6,361,*,,PS,6,100,,20030101,,,443964.6777,4472932.2409,079,28,2003/01/01 00:00:00+00,,6_361
222,6_362_*,20240628,6,362,*,,PS,6,100,,20030101,,,444139.7467,4473018.0682,079,28,2003/01/01 00:00:00+00,,6_362
223,6_363_*,20240628,6,363,*,,PS,6,100,,20140610,,,444337.907,4473312.906,079,28,2003/01/01 00:00:00+00,,6_363
224,6_364_*,20240628,6,364,*,,PS,6,100,,20150220,,,444524.435,4473246.874,079,28,2003/01/01 00:00:00+00,,6_364
225,6_365_*,20240628,6,365,*,,PS,6,100,,20080804,,,444749.901,4473182.361,079,28,2003/01/01 00:00:00+00,,6_365
226,6_366_*,20240628,6,366,*,,PS,6,100,,20080804,,,444921.213,4472862.524,079,28,2003/01/01 00:00:00+00,,6_366
227,6_367_*,20240628,6,367,*,,PS,6,100,,20030101,,,445097.8522,4472646.1865,079,28,2003/01/01 00:00:00+00,,6_367
228,6_368_*,20240628,6,368,*,,PS,6,100,,20030101,,,445211.7752,4472608.6503,079,28,2003/01/01 00:00:00+00,,6_368
229,6_369_*,20240628,6,369,*,,PS,6,100,,20030101,,,445556.3265,4472626.6865,079,28,2003/01/01 00:00:00+00,,6_369
230,6_370_*,20240628,6,370,*,,PS,6,100,,20030101,,,445811.1581,4472431.6865,079,28,2003/01/01 00:00:00+00,,6_370
231,6_371_*,20240628,6,371,*,,PS,6,100,,20030101,,,445990.9599,4472348.9413,079,28,2003/01/01 00:00:00+00,,6_371
232,6_372_*,20240628,6,372,*,,PS,6,100,,20030101,,,446257.4366,4472230.3048,079,28,2003/01/01 00:00:00+00,,6_372
233,6_373_*,20240628,6,373,*,,PS,6,100,,20030101,,,446443.3592,4472510.5864,079,28,2003/01/01 00:00:00+00,,6_373
234,6_374_*,20240628,6,374,*,,PS,6,100,,20030101,,,446252.6693,4472249.0043,079,28,2003/01/01 00:00:00+00,,6_374
235,6_375_*,20240628,6,375,*,,PS,6,100,,20030101,,,446006.2169,4472357.8679,079,28,2003/01/01 00:00:00+00,,6_375
236,6_376_*,20240628,6,376,*,,PS,6,100,,20030101,,,445811.778,4472443.3135,079,28,2003/01/01 00:00:00+00,,6_376
237,6_377_*,20240628,6,377,*,,PS,6,100,,20030101,,,445567.361,4472636.1408,079,28,2003/01/01 00:00:00+00,,6_377
238,6_378_*,20240628,6,378,*,,PS,6,100,,20030101,,,445233.7682,4472632.0225,079,28,2003/01/01 00:00:00+00,,6_378
239,6_379_*,20240628,6,379,*,,PS,6,100,,20030101,,,445095.5527,4472668.3135,079,28,2003/01/01 00:00:00+00,,6_379
240,6_380_*,20240628,6,380,*,,PS,6,100,,20030101,,,444946.8936,4472843.6226,079,28,2003/01/01 00:00:00+00,,6_380
241,6_381_*,20240628,6,381,*,,PS,6,100,,20030101,,,444830.5527,4473143.5501,079,28,2003/01/01 00:00:00+00,,6_381
242,6_382_*,20240628,6,382,*,,PS,6,100,,20030101,,,444581.8745,4473242.5587,079,28,2003/01/01 00:00:00+00,,6_382
243,6_383_*,20240628,6,383,*,,PS,6,100,,20030101,,,444340.8022,4473332.2496,079,28,2003/01/01 00:00:00+00,,6_383
244,6_384_*,20240628,6,384,*,,PS,6,100,,20030101,,,444197.5397,4473351.5501,079,28,2003/01/01 00:00:00+00,,6_384
245,6_385_*,20240628,6,385,*,,PS,6,100,,20030101,,,444136.7467,4473115.5406,079,28,2003/01/01 00:00:00+00,,6_385
246,6_386_*,20240628,6,386,*,,PS,6,100,,20030101,,,443857.5644,4473095.1408,079,28,2003/01/01 00:00:00+00,,6_386
247,6_387_*,20240628,6,387,*,,PS,6,100,,20030101,,,443759.4324,4472862.177,079,28,2003/01/01 00:00:00+00,,6_387
248,6_388_*,20240628,6,388,*,,PS,6,100,,20030101,,,443539.673,4472613.2953,079,28,2003/01/01 00:00:00+00,,6_388
249,6_389_*,20240628,6,389,*,,PS,6,100,,20181218,,,443417.2301,4472474.4781,079,28,2003/01/01 00:00:00+00,,6_389
250,6_390_*,20240628,6,390,*,,PS,6,100,,20090210,,,443073.856,4472566.708,079,28,2003/01/01 00:00:00+00,,6_390
251,6_391_*,20240628,6,391,*,,PS,6,100,,20110601,,,439294.227,4476433.313,079,28,2003/01/01 00:00:00+00,,6_391
252,6_392_*,20240628,6,392,*,,PS,6,100,,20190607,,,442330.03969,4472169.47496,079,28,2003/01/01 00:00:00+00,,6_392
253,6_393_*,20240628,6,393,*,,PS,6,100,,20190607,,,442172.01951,4472357.79872,079,28,2003/01/01 00:00:00+00,,6_393
254,6_394_*,20240628,6,394,*,,PS,6,100,,20190607,,,442008.49232,4472553.87715,079,28,2003/01/01 00:00:00+00,,6_394
255,6_395_*,20240628,6,395,*,,PS,6,100,,20190607,,,441903.84199,4472675.97564,079,28,2003/01/01 00:00:00+00,,6_395
256,6_396_*,20240628,6,396,*,,PS,6,100,,20190607,,,441665.73963,4472897.33908,079,28,2003/01/01 00:00:00+00,,6_396
257,6_397_*,20240628,6,397,*,,PS,6,100,,20030101,,,441016.1325,4472958.177,079,28,2003/01/01 00:00:00+00,,6_397
258,6_404_*,20240628,6,404,*,,PS,6,100,,20030101,,,442139.0583,4476123.5682,079,28,2003/01/01 00:00:00+00,,6_404
259,6_405_*,20240628,6,405,*,,PS,6,100,,20030101,,,442160.5839,4476413.5682,079,28,2003/01/01 00:00:00+00,,6_405
260,6_407_*,20240628,6,407,*,,PS,6,100,,20100917,,,442182.131,4476798.76,079,28,2003/01/01 00:00:00+00,,6_407
261,6_408_*,20240628,6,408,*,,PS,6,100,,20030101,,,442357.1735,4477034.9775,079,28,2003/01/01 00:00:00+00,,6_408
262,6_409_*,20240628,6,409,*,,PS,6,100,,20110704,,,442595.032,4477195.121,079,28,2003/01/01 00:00:00+00,,6_409
263,6_410_*,20240628,6,410,*,,PS,6,100,,20110707,,,442805.939,4477347.595,079,28,2003/01/01 00:00:00+00,,6_410
264,6_411_*,20240628,6,411,*,,PS,6,100,,20110707,,,442943.42,4477482.881,079,28,2003/01/01 00:00:00+00,,6_411
265,6_412_*,20240628,6,412,*,,PS,6,100,,20030101,,,443119.5513,4477625.823,079,28,2003/01/01 00:00:00+00,,6_412
266,6_413_*,20240628,6,413,*,,PS,6,100,,20030101,,,443301.7075,4477777.823,079,28,2003/01/01 00:00:00+00,,6_413
267,6_414_*,20240628,6,414,*,,PS,6,100,,20030101,,,439974.5224,4476498.3592,079,28,2003/01/01 00:00:00+00,,6_414
268,6_415_*,20240628,6,415,*,,PS,6,100,,20100310,,,443493.094,4477953.89,079,28,2003/01/01 00:00:00+00,,6_415
269,6_416_*,20240628,6,416,*,,PS,6,100,,20080929,,,443682.636,4478364.93,079,28,2003/01/01 00:00:00+00,,6_416
270,6_417_*,20240628,6,417,*,,PS,6,100,,20200124,,,444056.36809,4478525.08797,079,28,2003/01/01 00:00:00+00,,6_417
271,6_418_*,20240628,6,418,*,,PS,6,100,,20030101,,,444077.895,4478871.0501,079,28,2003/01/01 00:00:00+00,,6_418
272,6_419_*,20240628,6,419,*,,PS,6,100,,20030101,,,444176.3325,4479169.5501,079,28,2003/01/01 00:00:00+00,,6_419
273,6_420_*,20240628,6,420,*,,PS,6,100,,20030101,,,444271.5214,4479451.3774,079,28,2003/01/01 00:00:00+00,,6_420
274,6_421_*,20240628,6,421,*,,PS,6,100,,20070919,,,444624.607,4479943.631,079,28,2003/01/01 00:00:00+00,,6_421
275,6_422_*,20240628,6,422,*,,PS,6,100,,20030101,,,444755.9888,4480126.9957,079,28,2003/01/01 00:00:00+00,,6_422
276,6_423_*,20240628,6,423,*,,PS,6,100,,20030101,,,444908.0378,4480350.1684,079,28,2003/01/01 00:00:00+00,,6_423
277,6_424_*,20240628,6,424,*,,PS,6,100,,20080929,,,445072.543,4480601.76,079,28,2003/01/01 00:00:00+00,,6_424
278,6_425_*,20240628,6,425,*,,PS,6,100,,20150804,,,445177.424,4480717.845,079,28,2003/01/01 00:00:00+00,,6_425
279,6_426_*,20240628,6,426,*,,PS,6,100,,20030101,,,445415.7253,4480782.7409,079,28,2003/01/01 00:00:00+00,,6_426
280,6_427_*,20240628,6,427,*,,PS,6,100,,20030101,,,445229.562,4480992.1589,079,28,2003/01/01 00:00:00+00,,6_427
281,6_428_*,20240628,6,428,*,,PS,6,100,,20030101,,,445074.91548,4481220.38178,079,28,2003/01/01 00:00:00+00,,6_428
282,6_429_*,20240628,6,429,*,,PS,6,100,,20030101,,,445192.1651,4481341.6684,079,28,2003/01/01 00:00:00+00,,6_429
283,6_430_*,20240628,6,430,*,,PS,6,100,,20140407,,,445300.841,4481213.458,079,28,2003/01/01 00:00:00+00,,6_430
284,6_431_*,20240628,6,431,*,,PS,6,100,,20140407,,,445291.897,4481041.209,079,28,2003/01/01 00:00:00+00,,6_431
285,6_432_*,20240628,6,432,*,,PS,6,100,,20140317,,,445401.494,4480818.171,079,28,2003/01/01 00:00:00+00,,6_432
286,6_433_*,20240628,6,433,*,,PS,6,100,,20030101,,,445188.4613,4480734.6589,079,28,2003/01/01 00:00:00+00,,6_433
287,6_434_*,20240628,6,434,*,,PS,6,100,,20030101,,,445056.3834,4480599.7953,079,28,2003/01/01 00:00:00+00,,6_434
288,6_435_*,20240628,6,435,*,,PS,6,100,,20030101,,,444883.1078,4480341.9681,079,28,2003/01/01 00:00:00+00,,6_435
289,6_436_*,20240628,6,436,*,,PS,6,100,,20150223,,,444695.966,4480060.085,079,28,2003/01/01 00:00:00+00,,6_436
290,6_437_*,20240628,6,437,*,,PS,6,100,,20070919,,,444617.758,4479947.284,079,28,2003/01/01 00:00:00+00,,6_437
291,6_542_*,20240628,6,542,*,,PS,6,100,,20150224,,,444616.267,4477229.754,079,28,2003/01/01 00:00:00+00,,6_542
292,6_543_*,20240628,6,543,*,,PS,6,100,,20150310,,,444637.112,4477395.604,079,28,2003/01/01 00:00:00+00,,6_543
293,6_544_*,20240628,6,544,*,,PS,6,100,,20030101,,,444682.1395,4477511.3411,079,28,2003/01/01 00:00:00+00,,6_544
294,6_545_*,20240628,6,545,*,,PS,6,100,,20030101,,,444830.3596,4477607.9957,079,28,2003/01/01 00:00:00+00,,6_545
295,6_546_*,20240628,6,546,*,,PS,6,100,,20030101,,,444835.0933,4477754.6503,079,28,2003/01/01 00:00:00+00,,6_546
296,6_547_*,20240628,6,547,*,,PS,6,100,,20030101,,,444835.9842,4478014.4862,079,28,2003/01/01 00:00:00+00,,6_547
297,6_548_*,20240628,6,548,*,,PS,6,100,,20030101,,,443514.5546,4477336.4957,079,28,2003/01/01 00:00:00+00,,6_548
298,6_549_*,20240628,6,549,*,,PS,6,100,,20150225,,,444405.177,4477903.174,079,28,2003/01/01 00:00:00+00,,6_549
299,6_550_*,20240628,6,550,*,,PS,6,100,,20030101,,,444346.2686,4478035.2591,079,28,2003/01/01 00:00:00+00,,6_550
300,6_551_*,20240628,6,551,*,,PS,6,100,,20110629,,,444181.859,4478244.315,079,28,2003/01/01 00:00:00+00,,6_551
301,6_552_*,20240628,6,552,*,,PS,6,100,,20110629,,,444102.57,4478525.114,079,28,2003/01/01 00:00:00+00,,6_552
302,6_554_*,20240628,6,554,*,,PS,6,100,,20120312,,,443601.269,4477999.822,079,28,2003/01/01 00:00:00+00,,6_554
303,6_556_*,20240628,6,556,*,,PS,6,100,,20030101,,,444333.1852,4478039.7228,079,28,2003/01/01 00:00:00+00,,6_556
304,6_557_*,20240628,6,557,*,,PS,6,100,,20100310,,,443516.307,4477505.273,079,28,2003/01/01 00:00:00+00,,6_557
305,6_558_*,20240628,6,558,*,,PS,6,100,,20181126,,,443143.8515,4476038.7035,079,28,2003/01/01 00:00:00+00,,6_558
306,6_559_*,20240628,6,559,*,,PS,6,100,,20030101,,,445015.798,4477751.9681,079,28,2003/01/01 00:00:00+00,,6_559
307,6_560_*,20240628,6,560,*,,PS,6,100,,20150225,,,444577.16,4477510.54,079,28,2003/01/01 00:00:00+00,,6_560
308,6_561_*,20240628,6,561,*,,PS,6,100,,20030101,,,444088.5574,4478488.0501,079,28,2003/01/01 00:00:00+00,,6_561
309,6_562_*,20240628,6,562,*,,PS,6,100,,20030101,,,444426.1852,4477833.3774,079,28,2003/01/01 00:00:00+00,,6_562
310,6_563_*,20240628,6,563,*,,PS,6,100,,20030101,,,444451.4529,4477124.0406,079,28,2003/01/01 00:00:00+00,,6_563
311,6_564_*,20240628,6,564,*,,PS,6,100,,20110209,,,444006.804,4477109.229,079,28,2003/01/01 00:00:00+00,,6_564
312,6_565_*,20240628,6,565,*,,PS,6,100,,20150226,,,443809.981,4477155.639,079,28,2003/01/01 00:00:00+00,,6_565
313,6_566_*,20240628,6,566,*,,PS,6,100,,20030101,,,439630.1348,4469696.7047,079,28,2003/01/01 00:00:00+00,,6_566
314,6_567_*,20240628,6,567,*,,PS,6,100,,20030101,,,444577.6092,4477488.3774,079,28,2003/01/01 00:00:00+00,,6_567
315,6_568_*,20240628,6,568,*,,PS,6,100,,20110526,,,434833.13,4479750.974,079,28,2003/01/01 00:00:00+00,,6_568
316,6_569_*,20240628,6,569,*,,PS,6,100,,20221116,,,442700.53704,4476777.10526,079,28,2003/01/01 00:00:00+00,,6_569
317,6_570_*,20240628,6,570,*,,PS,6,100,,20030101,,,442685.0126,4476667.823,079,28,2003/01/01 00:00:00+00,,6_570
318,6_571_*,20240628,6,571,*,,PS,6,100,,20030101,,,442852.014,4476456.6865,079,28,2003/01/01 00:00:00+00,,6_571
319,6_572_*,20240628,6,572,*,,PS,6,100,,20030101,,,443978.6581,4475387.7409,079,28,2003/01/01 00:00:00+00,,6_572
320,6_573_*,20240628,6,573,*,,PS,6,100,,20030101,,,443764.8568,4475433.5225,079,28,2003/01/01 00:00:00+00,,6_573
321,6_574_*,20240628,6,574,*,,PS,6,100,,20030101,,,443518.9044,4475531.677,079,28,2003/01/01 00:00:00+00,,6_574
322,6_575_*,20240628,6,575,*,,PS,6,100,,20030101,,,443298.1687,4475844.32793,079,28,2003/01/01 00:00:00+00,,6_575
323,6_576_*,20240628,6,576,*,,PS,6,100,,20030101,,,443086.4426,4476186.6589,079,28,2003/01/01 00:00:00+00,,6_576
324,6_577_*,20240628,6,577,*,,PS,6,100,,20101007,,,442936.532,4476396.777,079,28,2003/01/01 00:00:00+00,,6_577
325,6_578_*,20240628,6,578,*,,PS,6,100,,20030101,,,442753.5037,4476638.6408,079,28,2003/01/01 00:00:00+00,,6_578
326,6_579_*,20240628,6,579,*,,PS,6,100,,20110708,,,442568.348,4476743.352,079,28,2003/01/01 00:00:00+00,,6_579
327,6_580_*,20240628,6,580,*,,PS,6,100,,20030101,,,442210.0103,4476772.177,079,28,2003/01/01 00:00:00+00,,6_580
328,6_581_*,20240628,6,581,*,,PS,6,100,,20030101,,,441877.3839,4476798.677,079,28,2003/01/01 00:00:00+00,,6_581
329,6_582_*,20240628,6,582,*,,PS,6,100,,20080929,,,441559.108,4476849.42,079,28,2003/01/01 00:00:00+00,,6_582
330,6_583_*,20240628,6,583,*,,PS,6,100,,20110525,,,441495.86,4477080.223,079,28,2003/01/01 00:00:00+00,,6_583
331,6_584_*,20240628,6,584,*,,PS,6,100,,20030101,,,441140.0877,4477233.1952,079,28,2003/01/01 00:00:00+00,,6_584
332,6_585_*,20240628,6,585,*,,PS,6,100,,20030101,,,440918.229,4477247.7314,079,28,2003/01/01 00:00:00+00,,6_585
333,6_586_*,20240628,6,586,*,,PS,6,100,,20030101,,,440616.5387,4477268.8679,079,28,2003/01/01 00:00:00+00,,6_586
334,6_587_*,20240628,6,587,*,,PS,6,100,,20150130,,,440339.046,4477274.033,079,28,2003/01/01 00:00:00+00,,6_587
335,6_588_*,20240628,6,588,*,,PS,6,100,,20030101,,,440005.8797,4477120.5769,079,28,2003/01/01 00:00:00+00,,6_588
336,6_589_*,20240628,6,589,*,,PS,6,100,,20151202,,,439674.077,4476959.432,079,28,2003/01/01 00:00:00+00,,6_589
337,6_590_*,20240628,6,590,*,,PS,6,100,,20151202,,,439403.057,4476962.737,079,28,2003/01/01 00:00:00+00,,6_590
338,6_591_*,20240628,6,591,*,,PS,6,100,,20030101,,,439315.0214,4477004.8048,079,28,2003/01/01 00:00:00+00,,6_591
339,6_592_*,20240628,6,592,*,,PS,6,100,,20030101,,,439513.3489,4477180.4413,079,28,2003/01/01 00:00:00+00,,6_592
340,6_593_*,20240628,6,593,*,,PS,6,100,,20110118,,,439712.182,4476921.198,079,28,2003/01/01 00:00:00+00,,6_593
341,6_594_*,20240628,6,594,*,,PS,6,100,,20030101,,,439990.2724,4476899.7686,079,28,2003/01/01 00:00:00+00,,6_594
342,6_595_*,20240628,6,595,*,,PS,6,100,,20120217,,,439642.899,4469703.084,079,28,2003/01/01 00:00:00+00,,6_595
343,6_596_*,20240628,6,596,*,,PS,6,100,,20030101,,,440682.945,4476861.5959,079,28,2003/01/01 00:00:00+00,,6_596
344,6_597_*,20240628,6,597,*,,PS,6,100,,20080929,,,441085,4476835.348,079,28,2003/01/01 00:00:00+00,,6_597
345,6_598_*,20240628,6,598,*,,PS,6,100,,20080929,,,441438.356,4476811.491,079,28,2003/01/01 00:00:00+00,,6_598
346,6_599_*,20240628,6,599,*,,PS,6,100,,20030101,,,441870.7575,4476775.0959,079,28,2003/01/01 00:00:00+00,,6_599
347,6_600_*,20240628,6,600,*,,PS,6,100,,20080929,,,442211.99,4476757.101,079,28,2003/01/01 00:00:00+00,,6_600
348,6_601_*,20240628,6,601,*,,PS,6,100,,20030101,,,442480.5387,4476730.614,079,28,2003/01/01 00:00:00+00,,6_601
349,6_602_*,20240628,6,602,*,,PS,6,100,,20101006,,,442946.336,4476340.052,079,28,2003/01/01 00:00:00+00,,6_602
350,6_604_*,20240628,6,604,*,,PS,6,100,,20030101,,,443323.4501,4475752.1865,079,28,2003/01/01 00:00:00+00,,6_604
351,6_605_*,20240628,6,605,*,,PS,6,100,,20110707,,,443570.262,4475799.381,079,28,2003/01/01 00:00:00+00,,6_605
352,6_606_*,20240628,6,606,*,,PS,6,100,,20030101,,,443726.5145,4475895.1503,079,28,2003/01/01 00:00:00+00,,6_606
353,6_607_*,20240628,6,607,*,,PS,6,100,,20030101,,,443904.4692,4475835.8048,079,28,2003/01/01 00:00:00+00,,6_607
354,6_608_*,20240628,6,608,*,,PS,6,100,,20030101,,,443955.2682,4475594.5864,079,28,2003/01/01 00:00:00+00,,6_608
355,6_609_*,20240628,6,609,*,,PS,6,100,,20030101,,,443186.6026,4473345.0225,079,28,2003/01/01 00:00:00+00,,6_609
356,6_610_*,20240628,6,610,*,,PS,6,100,,20101013,,,442973.573,4473366.168,079,28,2003/01/01 00:00:00+00,,6_610
357,6_611_*,20240628,6,611,*,,PS,6,100,,20030101,,,442582.1339,4473422.5043,079,28,2003/01/01 00:00:00+00,,6_611
358,6_612_*,20240628,6,612,*,,PS,6,100,,20030101,,,441380.6492,4473702.1226,079,28,2003/01/01 00:00:00+00,,6_612
359,6_613_*,20240628,6,613,*,,PS,6,100,,20030101,,,441313.33199,4474653.5604,079,28,2003/01/01 00:00:00+00,,6_613
360,6_614_*,20240628,6,614,*,,PS,6,100,,20180626,,,441722.4958,4476551.9681,079,28,2003/01/01 00:00:00+00,,6_614
361,6_615_*,20240628,6,615,*,,PS,6,100,,20030101,,,441545.4958,4477786.2409,079,28,2003/01/01 00:00:00+00,,6_615
362,6_616_*,20240628,6,616,*,,PS,6,100,,20030101,,,441690.0555,4478023.9775,079,28,2003/01/01 00:00:00+00,,6_616
363,6_617_*,20240628,6,617,*,,PS,6,100,,20030101,,,441912.1628,4478272.8048,079,28,2003/01/01 00:00:00+00,,6_617
364,6_618_*,20240628,6,618,*,,PS,6,100,,20030101,,,442064.368,4478502.323,079,28,2003/01/01 00:00:00+00,,6_618
365,6_619_*,20240628,6,619,*,,PS,6,100,,20100917,,,442245.984,4478711.901,079,28,2003/01/01 00:00:00+00,,6_619
366,6_620_*,20240628,6,620,*,,PS,6,100,,20100917,,,442347.875,4478954.137,079,28,2003/01/01 00:00:00+00,,6_620
367,6_621_*,20240628,6,621,*,,PS,6,100,,20030101,,,442359.27,4479214.2047,079,28,2003/01/01 00:00:00+00,,6_621
368,6_622_*,20240628,6,622,*,,PS,6,100,,20030101,,,442436.8922,4479500.3955,079,28,2003/01/01 00:00:00+00,,6_622
369,6_623_*,20240628,6,623,*,,PS,6,100,,20030101,,,442505.66,4479809.2228,079,28,2003/01/01 00:00:00+00,,6_623
370,6_624_*,20240628,6,624,*,,PS,6,100,,20110117,,,442533.062,4479981.997,079,28,2003/01/01 00:00:00+00,,6_624
371,6_625_*,20240628,6,625,*,,PS,6,100,,20030101,,,442674.91,4480146.7409,079,28,2003/01/01 00:00:00+00,,6_625
372,6_626_*,20240628,6,626,*,,PS,6,100,,20030101,,,442796.035,4480375.7409,079,28,2003/01/01 00:00:00+00,,6_626
373,6_628_*,20240628,6,628,*,,PS,6,100,,20080804,,,442783.619,4480383.856,079,28,2003/01/01 00:00:00+00,,6_628
374,6_629_*,20240628,6,629,*,,PS,6,100,,20110117,,,442646.587,4480165.543,079,28,2003/01/01 00:00:00+00,,6_629
375,6_630_*,20240628,6,630,*,,PS,6,100,,20030101,,,442527.3428,4479985.0864,079,28,2003/01/01 00:00:00+00,,6_630
376,6_631_*,20240628,6,631,*,,PS,6,100,,20030101,,,442486.1539,4479766.9136,079,28,2003/01/01 00:00:00+00,,6_631
377,6_632_*,20240628,6,632,*,,PS,6,100,,20030101,,,442419.4338,4479471.1045,079,28,2003/01/01 00:00:00+00,,6_632
378,6_633_*,20240628,6,633,*,,PS,6,100,,20030101,,,442325.5914,4479169.9318,079,28,2003/01/01 00:00:00+00,,6_633
379,6_634_*,20240628,6,634,*,,PS,6,100,,20100930,,,442324.519,4478977.157,079,28,2003/01/01 00:00:00+00,,6_634
380,6_635_*,20240628,6,635,*,,PS,6,100,,20030101,,,442249.9842,4478728.4862,079,28,2003/01/01 00:00:00+00,,6_635
381,6_636_*,20240628,6,636,*,,PS,6,100,,20030101,,,442012.5588,4478461.6226,079,28,2003/01/01 00:00:00+00,,6_636
382,6_637_*,20240628,6,637,*,,PS,6,100,,20030101,,,441873.7411,4478360.4404,079,28,2003/01/01 00:00:00+00,,6_637
383,6_638_*,20240628,6,638,*,,PS,6,100,,20030101,,,441514.5667,4478287.2409,079,28,2003/01/01 00:00:00+00,,6_638
384,6_640_*,20240628,6,640,*,,PS,6,100,,20180627,,,441468.3903,4477637.17526,079,28,2003/01/01 00:00:00+00,,6_640
385,6_641_*,20240628,6,641,*,,PS,6,100,,20180627,,,441482.47172,4476842.64095,079,28,2003/01/01 00:00:00+00,,6_641
386,6_642_*,20240628,6,642,*,,PS,6,100,,20030101,,,442597.82,4473392.9957,079,28,2003/01/01 00:00:00+00,,6_642
387,6_643_*,20240628,6,643,*,,PS,6,100,,20101014,,,442958.418,4473347.6,079,28,2003/01/01 00:00:00+00,,6_643
388,6_746_*,20240628,6,746,*,,PS,6,100,,20030101,,,437408.7658,4472011.1684,079,28,2003/01/01 00:00:00+00,,6_746
389,6_747_*,20240628,6,747,*,,PS,6,100,,20030101,,,437516.4249,4472198.1865,079,28,2003/01/01 00:00:00+00,,6_747
390,6_748_*,20240628,6,748,*,,PS,6,100,,20030101,,,437716.9561,4472410.4957,079,28,2003/01/01 00:00:00+00,,6_748
391,6_749_*,20240628,6,749,*,,PS,6,100,,20030101,,,438164.285,4472840.323,079,28,2003/01/01 00:00:00+00,,6_749
392,6_750_*,20240628,6,750,*,,PS,6,100,,20190730,,,438592.9689,4473222.71353,079,28,2003/01/01 00:00:00+00,,6_750
393,6_751_*,20240628,6,751,*,,PS,6,100,,20030101,,,439034.1651,4473054.8048,079,28,2003/01/01 00:00:00+00,,6_751
394,6_752_*,20240628,6,752,*,,PS,6,100,,20190730,,,439390.62103,4473134.53192,079,28,2003/01/01 00:00:00+00,,6_752
395,6_753_*,20240628,6,753,*,,PS,6,100,,20190731,,,439699.2522,4473241.95693,079,28,2003/01/01 00:00:00+00,,6_753
396,6_754_*,20240628,6,754,*,,PS,6,100,,20190731,,,439883.38987,4473658.96473,079,28,2003/01/01 00:00:00+00,,6_754
397,6_755_*,20240628,6,755,*,,PS,6,100,,20030101,,,440036.2047,4473898.3955,079,28,2003/01/01 00:00:00+00,,6_755
