target,m2_constr,cod_barrio,amueblado,codigo_postal,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,renta_bruta_media_por_persona,habitantes,tamano_medio_del_hogar,hog_con_10,ins_comunitaria,eficiencia_carpinteria,cod_barrio_group,tipologia_Atico,tipologia_Casa,tipologia_Chalet,tipologia_Estudio,tipologia_Piso,ant_5_10,tipo_inmueble_Desconocido,tipo_inmueble_económico,tipo_inmueble_lujo,tipo_inmueble_medio,clasificacion_aire_Normal,tipo_suelo_Gres,total_estaciones,habitaciones,atrib_lujo,atrib,serv_barrio
0.03895255483879148,0.014460999828853417,0.17156862637399076,0.0,0.09259259131687239,0.22644107915631656,0.2431250588906933,0.00592885305636707,0.625,0.866082388864752,0.45418425841220555,0.3493976036217156,0.05882354537197268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19018405176077374,0.1071428609693879,0.14285714285714285,0.15384615384615385,1.0
0.0038198636326703603,0.005258546549588657,0.5147058953964823,0.0,0.4444444434876543,0.7035705029870913,0.6700801529279683,0.22332015048547857,0.25,0.06428178405534246,0.9999999999999999,0.807228942081579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4969325031691072,0.03571428341836727,0.0,0.3076923076923077,0.4455149273672409
0.016334942254600915,0.023882560381273347,0.00980392755190318,0.0,0.2407407434516461,0.13609853163074467,0.23148082457440114,0.0,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20552147478640512,0.1428571486734696,0.42857142857142855,0.07692307692307693,0.4218200960834764
0.005478488059304034,0.010297985098590054,0.9607843304786621,0.0,0.6666666738425926,0.406267590233187,0.41261329584036166,0.00592885305636707,0.25,0.21872867677332997,0.5267977782074881,0.7710843581797066,0.30147060762694683,0.0,0.75,0.24999997375000016,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43558282667394316,0.07142857326530619,0.2857142857142857,0.46153846153846156,0.5212863075918613
0.006332931506363866,0.01270815164580328,0.6078431420415225,0.0,0.31481481435236625,0.40144181979771393,0.39708765521739203,0.11067193719711291,0.0,0.0,0.9029635886751577,0.807228942081579,0.8823529996972332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.546012257371373,0.1071428609693879,0.14285714285714285,0.15384615384615385,0.13175370758294785
0.0701648609191683,0.0394390891197237,0.210784316238466,0.0,0.2777777769645061,0.441839134203599,0.40096906552709705,0.023715414964598728,0.75,1.0,0.4499445312823859,0.554216888503411,0.21323530675281172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4693251617524179,0.3214285829081637,0.2857142857142857,0.23076923076923078,0.2499674774840027
0.013118214894407504,0.003943909457546437,0.019607834760668907,1.0,0.25925925870113165,0.4612754339975965,0.7916976593374312,0.05928853708540986,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.0,0.0,0.23076923076923078,0.4218200960834764
0.014872336073196905,0.01840490892268381,0.9803921448961936,0.0,0.7592592952983539,0.26738610024288445,0.18102250871582257,0.029644269194878843,0.125,0.469615327454222,0.0,0.7710843581797066,0.0,0.0,0.75,0.49999999250000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02760737393202564,0.1428571486734696,0.2857142857142857,0.46153846153846156,0.1951568959053104
0.0568455974455286,0.030893953477189942,0.0,0.0,0.22222222174382714,0.32387424360898176,0.3323974870840777,0.06521739144612476,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20552147478640512,0.1071428609693879,0.14285714285714285,0.23076923076923078,0.4218200960834764
0.016887817092161292,0.0118317274633492,0.0,0.0,0.22222222174382714,0.32387424360898176,0.3323974870840777,0.06521739144612476,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.07142857326530619,0.0,0.15384615384615385,0.4218200960834764
