m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,target_log
450.0,Chamartín,5,El Viso,51,0,Piso,1,0.0,3.0,5.0,5.0,1,0,1,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'53.58'' N ,3º41'6.87'' W   ,17274.0,184.0,6.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,2700000.0,14.808762330974558
101.0,Salamanca,4,Guindalera,44,1,Piso,3,0.0,1.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28028,Desconocido,0,0,0,1,0,Desconocido,Desconocido,0,1,40º26'5.9'' N   ,3º40'17.91'' W  ,41964.0,555.0,71.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,4,498000.0,13.11835535600679
92.0,Chamartín,5,Nueva España,55,0,Piso,2,0.0,3.0,4.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'53.32'' N ,3º40'54.53'' W  ,24466.0,186.0,26.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,569000.0,13.251635713108469
99.0,Centro,1,Universidad,15,0,Piso,0,0.0,4.0,2.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,420000.0,12.948009990259552
70.0,Villa De Vallecas,18,Ensanche De Vallecas,183,0,Piso,0,0.0,3.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'18.32'' N ,3º35'37.69'' W  ,53208.0,730.0,345.0,1.0,5.0,0.0,1.0,158.0,17346.0,2.61,12370.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2681389.0,0,0,0,1.0,3,0.0,-inf
92.0,Chamartín,5,Prosperidad,52,0,Piso,0,0.0,3.0,3.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28002,Madera,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,2,0,0,1.0,5,410000.0,12.92391243868049
50.0,Arganzuela,2,Delicias,25,3,Piso,2,0.0,2.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28045,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º23'43.44'' N ,3º41'20.3'' W   ,28575.0,246.0,18.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,0,0,0,1.0,3,199900.0,12.205572520488492
105.0,Ciudad Lineal,15,Pueblo Nuevo,152,0,Piso,2,0.0,4.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28017,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'0.24'' N  ,3º38'13.63'' W  ,62840.0,774.0,31.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,2,0.0,-inf
211.0,Chamberí,7,Vallehermoso,76,0,Piso,0,0.0,5.0,4.0,2.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28003,Madera,0,0,0,1,0,Desconocido,Desconocido,0,0,40º26'40.94'' N ,3º42'57.41'' W  ,19853.0,208.0,36.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,2,0,0,1.0,5,0.0,-inf
116.0,Retiro,3,Ibiza,34,0,Piso,2,0.0,1.0,3.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28009,Madera,0,0,0,0,1,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,2,0,0,1.0,5,730000.0,13.500799813124573
90.0,Tetuán,6,Berruguete,66,0,Atico,2,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'35.2'' N  ,3º41'58.58'' W  ,25694.0,269.0,34.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,0,0,0,1.0,2,350000.0,12.765688433465597
102.0,Retiro,3,Ibiza,34,0,Piso,0,0.0,1.0,3.0,3.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28009,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,0,0,0,1.0,5,1425000.0,14.169682371684889
148.0,Carabanchel,11,Buenavista,116,0,Piso,0,0.0,2.0,4.0,2.0,0,1,1,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28025,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º22'3.05'' N  ,3º43'14.23'' W  ,49151.0,519.0,113.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,2,0,1.0,1,599000.0,13.303016877097585
142.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,851000.0,13.65416740755551
84.0,Ciudad Lineal,15,Pueblo Nuevo,152,0,Piso,0,0.0,2.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28017,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'0.24'' N  ,3º38'13.63'' W  ,62840.0,774.0,31.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,2,410000.0,12.92391243868049
43.0,Usera,12,Almendrales,124,0,Piso,2,0.0,1.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28026,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'14.07'' N ,3º42'2.03'' W   ,22834.0,135.0,21.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,0,1.0,1,128900.0,11.76679218892728
72.0,Chamberí,7,Ríos Rosas,75,0,Piso,0,0.0,2.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28003,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'31.47'' N ,3º41'42.26'' W  ,27163.0,380.0,54.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,498500.0,13.11935886838403
243.0,Salamanca,4,Castellana,46,0,Piso,0,0.0,1.0,3.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28006,Desconocido,0,0,0,1,0,Normal,Amueblada,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,2,6,1.0,5,2200000.0,14.603967918328545
37.0,Salamanca,4,Guindalera,44,0,Piso,0,1.0,0.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28028,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'5.9'' N   ,3º40'17.91'' W  ,41964.0,555.0,71.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,4,0.0,-inf
85.0,Chamartín,5,Prosperidad,52,0,Piso,2,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,2,0,0,1.0,5,0.0,-inf
63.0,Tetuán,6,Almenara,64,0,Piso,5,0.0,2.0,2.0,2.0,0,0,1,1,menos_5,0,Desconocido,0,0,1,0,0,0,2,28029,Madera,0,0,0,0,1,Desconocido,Desconocido,0,0,40º27'55.6'' N  ,3º41'37.01'' W  ,23057.0,303.0,56.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,0,0,0,1.0,3,0.0,-inf
103.0,San Blas-Canillejas,20,Simancas,201,0,Piso,0,0.0,6.0,3.0,2.0,0,1,0,1,30_50,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,1,0,Desconocido,Desconocido,1,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,2,0,1.0,3,239000.0,12.384218830913648
117.0,Centro,1,Universidad,15,0,Piso,2,0.0,2.0,2.0,2.0,1,0,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28015,Desconocido,0,0,1,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1200000.0,13.997832114758229
64.0,Arganzuela,2,Delicias,25,3,Piso,1,0.0,4.0,4.0,1.0,0,0,0,1,mas_50,0,económico,0,0,1,0,0,0,1,28045,Desconocido,1,0,0,0,0,Normal,Independiente,0,3,40º23'43.44'' N ,3º41'20.3'' W   ,28575.0,246.0,18.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,1,3,0,1.0,3,310000.0,12.644327576461329
120.0,Chamartín,5,El Viso,51,0,Piso,4,0.0,1.0,3.0,2.0,0,0,1,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28002,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º26'53.58'' N ,3º41'6.87'' W   ,17274.0,184.0,6.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,2,0,6,1.0,5,785000.0,13.573438996764546
70.0,Chamartín,5,Prosperidad,52,3,Piso,0,0.0,2.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,280000.0,12.542544882151388
149.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,1,Desconocido,0,0,1,0,0,1,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,1.0,4,0.0,-inf
40.0,Tetuán,6,Berruguete,66,0,Piso,0,0.0,2.0,1.0,1.0,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'35.2'' N  ,3º41'58.58'' W  ,25694.0,269.0,34.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,0,0,0,1.0,2,0.0,-inf
69.0,Puente De Vallecas,13,Portazgo,135,0,Piso,0,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28018,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'25.94'' N ,3º38'58.4'' W   ,28741.0,308.0,56.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,0.0,1,81000.0,11.302204433654575
100.0,Usera,12,San Fermín,123,0,Piso,0,0.0,6.0,4.0,2.0,0,0,0,1,10_30,0,económico,0,0,1,0,0,0,1,28041,Desconocido,0,0,0,0,0,Normal,Independiente,0,0,40º22'9.36'' N  ,3º41'24.26'' W  ,23598.0,187.0,10.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,1,0,0,1.0,1,340000.0,12.736700896592344
35.0,Centro,1,Embajadores,12,0,Estudio,0,0.0,0.0,0.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28012,Desconocido,0,0,0,0,0,Desconocido,Abierta,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,3,160000.0,11.982929094215963
78.0,Ciudad Lineal,15,Pueblo Nuevo,152,0,Piso,1,0.0,3.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28017,Madera,0,0,1,0,0,Normal,Desconocido,0,0,40º26'0.24'' N  ,3º38'13.63'' W  ,62840.0,774.0,31.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,1,0,0,1.0,2,183000.0,12.117241431823558
65.0,San Blas-Canillejas,20,Canillejas,207,0,Piso,2,0.0,2.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'58.48'' N ,3º37'10.41'' W  ,29067.0,320.0,3.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,1.0,2,179000.0,12.095141084822892
97.0,Arganzuela,2,Palos De Moguer,26,0,Piso,2,0.0,6.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28045,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'18.16'' N ,3º42'5.37'' W   ,25097.0,332.0,22.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,0,0,0,1.0,3,660000.0,13.399995114002609
61.0,Puente De Vallecas,13,Palomeras Bajas,133,2,Piso,0,0.0,2.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28018,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,2,40º22'41.93'' N ,3º39'27.24'' W  ,40477.0,315.0,47.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,152500.0,11.934919875029603
89.0,Salamanca,4,Recoletos,41,0,Piso,0,0.0,2.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444.0,243.0,8.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1200000.0,13.997832114758229
96.0,Latina,10,Lucero,103,0,Piso,1,0.0,6.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28047,Desconocido,0,0,0,0,0,Desconocido,Desconocido,1,0,40º24'11.4'' N  ,3º45'23.25'' W  ,36749.0,396.0,63.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,0,0,1.0,1,0.0,-inf
68.0,Chamartín,5,Hispanoamérica,54,1,Piso,3,0.0,3.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,1,40º27'26.56'' N ,3º39'55.32'' W  ,31470.0,311.0,12.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,390000.0,12.873902018105829
68.0,Chamartín,5,Hispanoamérica,54,0,Piso,1,0.0,3.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28016,Madera,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'26.56'' N ,3º39'55.32'' W  ,31470.0,311.0,12.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,2,2,0,1.0,5,375000.0,12.834681304952548
150.0,Chamberí,7,Arapiles,72,0,Piso,0,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,4,0.0,-inf
90.0,Chamberí,7,Arapiles,72,2,Piso,2,0.0,1.0,5.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,1,0,0,0,0,Normal,Desconocido,0,2,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,4,590000.0,13.287877815881902
235.0,Salamanca,4,Recoletos,41,0,Piso,2,1.0,2.0,3.0,5.0,0,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444.0,243.0,8.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,2550000.0,14.75160391713461
247.0,Centro,1,Universidad,15,0,Piso,0,0.0,2.0,4.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1695000.0,14.343193298796686
84.0,Usera,12,San Fermín,123,0,Piso,2,0.0,5.0,2.0,2.0,0,0,1,1,10_30,0,Desconocido,0,0,2,2,0,0,1,28041,Desconocido,0,0,0,0,0,Normal,Amueblada,0,0,40º22'9.36'' N  ,3º41'24.26'' W  ,23598.0,187.0,10.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,6,1.0,1,295000.0,12.594730635321957
104.0,Centro,1,Sol,16,0,Piso,2,0.0,1.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,749000.0,13.526494262499357
400.0,Salamanca,4,Castellana,46,0,Piso,1,0.0,3.0,4.0,4.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,0.0,-inf
173.0,Centro,1,Cortes,13,0,Atico,0,0.0,18.0,2.0,2.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28014,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'44.8'' N  ,3º41'37.98'' W  ,10816.0,180.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,1490000.0,14.214286677921642
66.0,Chamberí,7,Trafalgar,73,1,Piso,1,0.0,3.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28010,Desconocido,0,0,1,0,0,Desconocido,Desconocido,0,1,40º25'52.48'' N ,3º42'10.85'' W  ,24621.0,376.0,0.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,1,0,0,1.0,5,270000.0,12.506177237980511
59.0,Ciudad Lineal,15,Quintana,153,3,Piso,0,0.0,0.5,2.0,1.0,0,1,0,1,mas_50,0,económico,0,0,1,0,0,0,1,28027,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º26'26.12'' N ,3º38'31.7'' W   ,25469.0,346.0,26.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,2,210000.0,12.254862809699606
40.0,Chamartín,5,Castilla,56,4,Piso,2,0.0,3.0,1.0,1.0,0,0,0,0,mas_50,0,lujo,0,0,1,0,0,0,1,28046,Desconocido,1,0,0,0,0,Normal,Desconocido,0,4,40º28'2.27'' N  ,3º41'18.06'' W  ,17046.0,149.0,4.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,4,340000.0,12.736700896592344
149.0,Salamanca,4,Fuente Del Berro,43,4,Piso,2,0.0,2.0,3.0,2.0,0,0,1,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28028,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º25'17.43'' N ,3º39'58.0'' W   ,20929.0,255.0,1.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,4,750000.0,13.527828485512494
65.0,Ciudad Lineal,15,Concepción,154,0,Piso,0,0.0,11.0,3.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28027,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'34.75'' N ,3º38'49.31'' W  ,20941.0,254.0,0.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,4,279000.0,12.538967060803504
95.0,Carabanchel,11,San Isidro,113,4,Piso,0,0.1,3.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28019,Desconocido,1,1,0,0,0,Normal,Desconocido,0,4,40º23'32.09'' N ,3º44'9.38'' W   ,40368.0,427.0,46.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,1.0,2,286000.0,12.563747089801991
242.0,Tetuán,6,Castillejos,63,0,Piso,1,1.0,4.0,5.0,3.0,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28020,Madera,0,0,0,1,0,Normal,Desconocido,0,0,40º27'33.36'' N ,3º41'57.5'' W   ,20570.0,289.0,5.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,4,1090000.0,13.901688254205327
96.0,Villa De Vallecas,18,Ensanche De Vallecas,183,0,Piso,3,0.0,3.0,2.0,2.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,1,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'18.32'' N ,3º35'37.69'' W  ,53208.0,730.0,345.0,1.0,5.0,0.0,1.0,158.0,17346.0,2.61,12370.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2681389.0,0,0,0,1.0,3,280000.0,12.542544882151388
