banos,cod_barrio,cod_barrio_group,cod_distrito,codigo_postal,comercio_serviciosminoristas,cultura_entretenimiento,dormitorios,hog_con_10,lineas_metro,m2_constr,num_personas,renta_bruta_media_por_persona,salud_bienestar_educacion,servicios_profesionales,target,target_log,tipo_inmueble
1.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,55.0,8164.0,27030.0,137.0,582.0,113160.0,11.636558025415503,0
2.0,30,4,0,3,1208.0,259.0,8.0,43.0,7.0,213.0,18219.0,27030.0,137.0,582.0,1890000.0,14.452087387035826,2
2.0,80,2,11,42,1151.0,454.0,3.0,17.0,4.0,134.0,19761.0,27431.0,494.0,969.0,430000.0,12.971540487669746,0
1.0,9,1,2,18,1332.0,455.0,3.0,139.0,3.0,68.0,33883.0,15239.0,298.0,854.0,349000.0,12.762827201184564,0
2.0,80,2,11,42,1151.0,454.0,3.0,17.0,4.0,94.0,19761.0,27431.0,494.0,969.0,0.0,-inf,0
2.0,98,4,16,1,693.0,220.0,3.0,32.0,7.0,112.0,36027.0,42678.0,228.0,505.0,620000.0,13.337474757021274,1
2.0,105,3,17,19,1337.0,538.0,3.0,70.0,6.0,59.0,20570.0,22890.0,375.0,1502.0,0.0,-inf,0
1.0,108,1,17,36,1337.0,538.0,1.0,70.0,6.0,76.0,25694.0,22890.0,375.0,1502.0,465000.0,13.049792684569493,0
2.0,59,0,9,29,0.0,0.0,3.0,27.0,1.0,110.0,23876.0,17346.0,0.0,0.0,275000.0,12.524526376648708,0
2.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,148.0,15444.0,38751.0,928.0,2315.0,0.0,-inf,0
4.0,91,4,15,0,2470.0,917.0,5.0,11.0,6.0,243.0,15444.0,38751.0,928.0,2315.0,3950000.0,15.189226136877306,0
2.0,52,4,7,47,1114.0,486.0,4.0,38.0,2.0,182.0,69176.0,29047.0,596.0,1135.0,924200.0,13.736683777418303,0
2.0,128,4,20,21,532.0,207.0,3.0,26.0,6.0,363.0,27445.0,36592.0,235.0,347.0,1420000.0,14.166167429577444,0
1.0,102,3,17,43,1337.0,538.0,2.0,70.0,6.0,60.0,17046.0,22890.0,375.0,1502.0,235000.0,12.367340793126296,0
1.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,61.0,32783.0,27030.0,137.0,582.0,349000.0,12.762827201184564,0
1.0,57,0,8,20,139.0,54.0,3.0,78.0,1.0,84.0,34827.0,13604.0,45.0,79.0,144000.0,11.877568578558138,0
2.0,101,4,16,15,693.0,220.0,3.0,32.0,7.0,127.0,24466.0,42678.0,228.0,505.0,830000.0,13.629180979772782,2
1.0,106,2,17,27,1337.0,538.0,4.0,70.0,6.0,95.0,23057.0,22890.0,375.0,1502.0,286700.0,12.566191651871462,0
1.0,82,2,11,42,1151.0,454.0,2.0,17.0,4.0,39.0,28575.0,27431.0,494.0,969.0,160000.0,11.982929094215963,0
1.0,12,0,2,23,1332.0,455.0,3.0,139.0,3.0,62.0,36798.0,15239.0,298.0,854.0,159900.0,11.982303898822046,0
2.0,82,2,11,42,1151.0,454.0,3.0,17.0,4.0,92.0,28575.0,27431.0,494.0,969.0,0.0,-inf,0
2.0,23,4,0,13,1208.0,259.0,2.0,43.0,7.0,64.0,10816.0,27030.0,137.0,582.0,204900.0,12.23027733422699,0
2.0,52,4,7,47,1114.0,486.0,3.0,38.0,2.0,90.0,69176.0,29047.0,596.0,1135.0,330000.0,12.706847933442663,0
2.0,46,3,0,12,1208.0,259.0,4.0,43.0,7.0,104.0,8164.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,26,0,4,17,423.0,173.0,3.0,123.0,1.0,54.0,40477.0,13354.0,90.0,189.0,160000.0,11.982929094215963,0
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,91.0,15444.0,38751.0,928.0,2315.0,670000.0,13.41503299136715,2
3.0,123,3,20,7,532.0,207.0,5.0,26.0,6.0,173.0,24497.0,36592.0,235.0,347.0,1239000.0,14.029815160611278,2
1.0,84,2,11,42,1151.0,454.0,4.0,17.0,4.0,146.0,1949.0,27431.0,494.0,969.0,925000.0,13.737549016494562,0
3.0,101,4,16,15,693.0,220.0,3.0,32.0,7.0,104.0,24466.0,42678.0,228.0,505.0,1000000.0,13.815510557964275,0
3.0,91,4,15,0,2470.0,917.0,5.0,11.0,6.0,161.0,15444.0,38751.0,928.0,2315.0,795000.0,13.586097393636468,0
1.0,22,0,3,38,1495.0,491.0,2.0,77.0,2.0,67.0,17878.0,13481.0,267.0,689.0,200000.0,12.206072645530172,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,142.0,32783.0,27030.0,137.0,582.0,959000.0,13.773646353865574,0
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,99.0,8164.0,27030.0,137.0,582.0,889000.0,13.697852514496041,0
1.0,61,1,10,30,180.0,92.0,2.0,23.0,1.0,40.0,35519.0,18214.0,72.0,52.0,134500.0,11.809319478024031,0
1.0,71,1,12,34,1504.0,552.0,2.0,44.0,3.0,70.0,29067.0,19768.0,381.0,828.0,0.0,-inf,0
2.0,28,0,4,17,423.0,173.0,3.0,123.0,1.0,83.0,28741.0,13354.0,90.0,189.0,159000.0,11.976659481202368,0
1.0,89,4,14,13,408.0,164.0,2.0,10.0,4.0,50.0,6825.0,33396.0,169.0,349.0,240000.0,12.388394202324127,0
2.0,60,2,9,29,0.0,0.0,3.0,27.0,1.0,109.0,53208.0,17346.0,0.0,0.0,0.0,-inf,0
5.0,91,4,15,0,2470.0,917.0,6.0,11.0,6.0,420.0,15444.0,38751.0,928.0,2315.0,4500000.0,15.319587954740548,2
4.0,96,4,15,5,2470.0,917.0,3.0,11.0,6.0,135.0,16919.0,38751.0,928.0,2315.0,1950000.0,14.48333993053993,0
4.0,109,3,18,14,1930.0,905.0,5.0,21.0,9.0,265.0,22959.0,36934.0,1039.0,1910.0,2100000.0,14.557447902693651,0
2.0,28,0,4,17,423.0,173.0,4.0,123.0,1.0,120.0,28741.0,13354.0,90.0,189.0,0.0,-inf,0
2.0,102,3,16,43,693.0,220.0,4.0,32.0,7.0,125.0,17046.0,42678.0,228.0,505.0,519900.0,13.161391764371807,0
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,101.0,8164.0,27030.0,137.0,582.0,789000.0,13.57852159982801,2
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,78.0,15444.0,38751.0,928.0,2315.0,1130000.0,13.937728190688524,0
5.0,89,4,14,13,408.0,164.0,3.0,10.0,4.0,275.0,6825.0,33396.0,169.0,349.0,3200000.0,14.978661367769954,2
4.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,148.0,15444.0,38751.0,928.0,2315.0,2500000.0,14.731801289838428,0
2.0,102,3,16,43,693.0,220.0,3.0,32.0,7.0,68.0,17046.0,42678.0,228.0,505.0,319000.0,12.67294638176698,0
5.0,112,4,18,9,1930.0,905.0,4.0,21.0,9.0,548.0,19418.0,36934.0,1039.0,1910.0,0.0,-inf,2
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,110.0,32783.0,27030.0,137.0,582.0,839000.0,13.639965985449344,2
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,103.0,32783.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,162.0,29477.0,38751.0,928.0,2315.0,1500000.0,14.220975666072437,0
1.0,88,4,14,8,408.0,164.0,1.0,10.0,4.0,45.0,21492.0,33396.0,169.0,349.0,490000.0,13.10216067008681,0
3.0,112,4,18,9,1930.0,905.0,2.0,21.0,9.0,128.0,19418.0,36934.0,1039.0,1910.0,1350000.0,14.115615150414612,2
2.0,101,4,16,15,693.0,220.0,4.0,32.0,7.0,147.0,24466.0,42678.0,228.0,505.0,710000.0,13.473020249017498,0
1.0,86,2,14,6,408.0,164.0,3.0,10.0,4.0,96.0,18832.0,33396.0,169.0,349.0,368000.0,12.815838217151068,0
1.0,72,3,12,34,1504.0,552.0,3.0,44.0,3.0,90.0,11202.0,19768.0,381.0,828.0,359900.0,12.793581494067121,3
5.0,97,4,16,1,693.0,220.0,3.0,32.0,7.0,218.0,17274.0,42678.0,228.0,505.0,3200000.0,14.978661367769954,2
2.0,57,0,8,20,139.0,54.0,3.0,78.0,1.0,131.0,34827.0,13604.0,45.0,79.0,349000.0,12.762827201184564,0
3.0,58,0,9,29,0.0,0.0,4.0,27.0,1.0,204.0,40417.0,17346.0,0.0,0.0,0.0,-inf,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,55.0,32783.0,27030.0,137.0,582.0,200000.0,12.206072645530172,0
5.0,15,2,0,11,1208.0,259.0,6.0,43.0,7.0,220.0,46204.0,27030.0,137.0,582.0,1795000.0,14.400515579904516,2
1.0,12,0,2,23,1332.0,455.0,3.0,139.0,3.0,86.0,36798.0,15239.0,298.0,854.0,0.0,-inf,0
3.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,120.0,29477.0,38751.0,928.0,2315.0,1322000.0,14.094656299393769,0
1.0,49,3,7,40,1114.0,486.0,3.0,38.0,2.0,83.0,39786.0,29047.0,596.0,1135.0,349000.0,12.762827201184564,0
3.0,23,4,0,13,1208.0,259.0,3.0,43.0,7.0,102.0,10816.0,27030.0,137.0,582.0,829000.0,13.627975434117433,0
5.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,440.0,16919.0,38751.0,928.0,2315.0,3950000.0,15.189226136877306,0
1.0,18,0,3,38,1495.0,491.0,2.0,77.0,2.0,66.0,23598.0,13481.0,267.0,689.0,164000.0,12.007621706806336,0
2.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,112.0,3421.0,28798.0,148.0,121.0,625000.0,13.345506928718537,0
2.0,32,1,5,28,752.0,321.0,3.0,19.0,9.0,132.0,26120.0,20091.0,237.0,309.0,399000.0,12.896716695872,0
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,87.0,16919.0,38751.0,928.0,2315.0,879000.0,13.686540176667314,0
1.0,4,1,1,22,1223.0,523.0,3.0,82.0,3.0,85.0,19750.0,17267.0,366.0,628.0,255000.0,12.449018824140563,0
2.0,61,1,10,30,180.0,92.0,3.0,23.0,1.0,140.0,35519.0,18214.0,72.0,52.0,0.0,-inf,4
2.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,143.0,8164.0,27030.0,137.0,582.0,300000.0,12.61153775363834,0
2.0,112,4,18,9,1930.0,905.0,5.0,21.0,9.0,377.0,19418.0,36934.0,1039.0,1910.0,0.0,-inf,0
2.0,41,2,6,25,1211.0,556.0,3.0,62.0,5.0,99.0,18327.0,22440.0,459.0,1049.0,298000.0,12.604848765487542,0
2.0,110,3,18,14,1930.0,905.0,2.0,21.0,9.0,106.0,24190.0,36934.0,1039.0,1910.0,650000.0,13.38472764187182,0
1.0,38,1,6,16,1211.0,556.0,3.0,62.0,5.0,60.0,62840.0,22440.0,459.0,1049.0,0.0,-inf,0
5.0,102,3,16,43,693.0,220.0,4.0,32.0,7.0,197.0,17046.0,42678.0,228.0,505.0,1400000.0,14.151982794585487,2
2.0,13,0,2,23,1332.0,455.0,2.0,139.0,3.0,76.0,49151.0,15239.0,298.0,854.0,174000.0,12.066810578196666,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,97.0,32783.0,27030.0,137.0,582.0,799000.0,13.591116224748411,0
3.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,132.0,18219.0,27030.0,137.0,582.0,875000.0,13.681979165339751,0
5.0,100,4,16,15,693.0,220.0,5.0,32.0,7.0,370.0,31470.0,42678.0,228.0,505.0,2500000.0,14.731801289838428,2
4.0,91,4,15,0,2470.0,917.0,4.0,11.0,6.0,270.0,15444.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,98,4,16,1,693.0,220.0,3.0,32.0,7.0,75.0,36027.0,42678.0,228.0,505.0,425000.0,12.959844447906553,0
3.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,231.0,15444.0,38751.0,928.0,2315.0,2950000.0,14.897315728316002,0
1.0,104,3,17,19,1337.0,538.0,2.0,70.0,6.0,63.0,34753.0,22890.0,375.0,1502.0,535000.0,13.190022025878143,0
1.0,15,2,0,11,1208.0,259.0,2.0,43.0,7.0,90.0,46204.0,27030.0,137.0,582.0,740000.0,13.514405465180351,0
1.0,26,0,4,17,423.0,173.0,1.0,123.0,1.0,24.0,40477.0,13354.0,90.0,189.0,0.0,-inf,0
3.0,82,2,11,42,1151.0,454.0,5.0,17.0,4.0,126.0,28575.0,27431.0,494.0,969.0,0.0,-inf,0
1.0,105,3,17,19,1337.0,538.0,2.0,70.0,6.0,94.0,20570.0,22890.0,375.0,1502.0,430000.0,12.971540487669746,0
1.0,83,2,11,42,1151.0,454.0,3.0,17.0,4.0,97.0,25097.0,27431.0,494.0,969.0,660000.0,13.399995114002609,0
1.0,37,1,6,25,1211.0,556.0,2.0,62.0,5.0,55.0,50218.0,22440.0,459.0,1049.0,230000.0,12.345834587905332,0
2.0,94,3,15,26,2470.0,917.0,5.0,11.0,6.0,146.0,41964.0,38751.0,928.0,2315.0,615000.0,13.329377546788656,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,136.0,29477.0,38751.0,928.0,2315.0,1479000.0,14.206876741692936,2
1.0,93,3,15,26,2470.0,917.0,1.0,11.0,6.0,44.0,20929.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,124,4,20,37,532.0,207.0,3.0,26.0,6.0,89.0,16364.0,36592.0,235.0,347.0,0.0,-inf,1
1.0,71,1,12,34,1504.0,552.0,3.0,44.0,3.0,84.0,29067.0,19768.0,381.0,828.0,259900.0,12.468052220629582,0
1.0,108,1,17,36,1337.0,538.0,2.0,70.0,6.0,73.0,25694.0,22890.0,375.0,1502.0,181000.0,12.106252310247962,0
1.0,30,4,0,3,1208.0,259.0,1.0,43.0,7.0,97.0,18219.0,27030.0,137.0,582.0,690000.0,13.44444687657344,0
1.0,7,3,0,12,1208.0,259.0,1.0,43.0,7.0,60.0,23501.0,27030.0,137.0,582.0,422000.0,12.952760593018148,0
3.0,101,4,16,15,693.0,220.0,3.0,32.0,7.0,111.0,24466.0,42678.0,228.0,505.0,0.0,-inf,2
2.0,0,1,1,44,1223.0,523.0,2.0,82.0,3.0,115.0,17903.0,17267.0,366.0,628.0,344000.0,12.748396936355535,0
1.0,100,4,16,15,693.0,220.0,1.0,32.0,7.0,85.0,31470.0,42678.0,228.0,505.0,690000.0,13.44444687657344,2
5.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,462.0,16919.0,38751.0,928.0,2315.0,0.0,-inf,2
1.0,29,0,4,35,423.0,173.0,2.0,123.0,1.0,42.0,48720.0,13354.0,90.0,189.0,120500.0,11.699405031912846,0
2.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,109.0,29477.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,1,1,1,10,1223.0,523.0,2.0,82.0,3.0,52.0,43292.0,17267.0,366.0,628.0,0.0,-inf,0
1.0,49,3,7,40,1114.0,486.0,3.0,38.0,2.0,118.0,39786.0,29047.0,596.0,1135.0,364700.0,12.806830376796773,0
2.0,36,3,0,14,1208.0,259.0,5.0,43.0,7.0,238.0,32783.0,27030.0,137.0,582.0,1130000.0,13.937728190688524,4
2.0,60,2,9,29,0.0,0.0,3.0,27.0,1.0,126.0,53208.0,17346.0,0.0,0.0,534900.0,13.189835092519342,0
2.0,27,0,4,17,423.0,173.0,3.0,123.0,1.0,103.0,43162.0,13354.0,90.0,189.0,245000.0,12.409013489526865,0
5.0,91,4,15,0,2470.0,917.0,4.0,11.0,6.0,499.0,15444.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,99,3,16,1,693.0,220.0,3.0,32.0,7.0,113.0,18513.0,42678.0,228.0,505.0,480000.0,13.081541382884073,0
2.0,15,2,0,11,1208.0,259.0,4.0,43.0,7.0,155.0,46204.0,27030.0,137.0,582.0,795000.0,13.586097393636468,0
5.0,121,4,19,33,197.0,99.0,5.0,53.0,3.0,489.0,35676.0,28798.0,148.0,121.0,2500000.0,14.731801289838428,2
1.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,62.0,8164.0,27030.0,137.0,582.0,101000.0,11.522875795823396,0
1.0,84,2,11,42,1151.0,454.0,1.0,17.0,4.0,44.0,1949.0,27431.0,494.0,969.0,195000.0,12.180754837545884,0
2.0,59,0,9,29,0.0,0.0,2.0,27.0,1.0,77.0,23876.0,17346.0,0.0,0.0,0.0,-inf,0
1.0,40,3,6,25,1211.0,556.0,3.0,62.0,5.0,77.0,20941.0,22440.0,459.0,1049.0,269000.0,12.502466658583977,0
1.0,9,1,2,18,1332.0,455.0,2.0,139.0,3.0,85.0,33883.0,15239.0,298.0,854.0,210000.0,12.254862809699606,0
5.0,89,4,14,13,408.0,164.0,4.0,10.0,4.0,264.0,6825.0,33396.0,169.0,349.0,5500000.0,15.520258650202699,0
5.0,30,4,0,3,1208.0,259.0,4.0,43.0,7.0,270.0,18219.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,11,0,2,23,1332.0,455.0,3.0,139.0,3.0,70.0,47727.0,15239.0,298.0,854.0,240000.0,12.388394202324127,0
2.0,101,4,16,15,693.0,220.0,4.0,32.0,7.0,191.0,24466.0,42678.0,228.0,505.0,650000.0,13.38472764187182,0
1.0,38,1,6,16,1211.0,556.0,2.0,62.0,5.0,68.0,62840.0,22440.0,459.0,1049.0,216000.0,12.283033686666302,0
5.0,106,2,17,27,1337.0,538.0,5.0,70.0,6.0,172.0,23057.0,22890.0,375.0,1502.0,0.0,-inf,0
1.0,53,0,8,20,139.0,54.0,1.0,78.0,1.0,53.0,47817.0,13604.0,45.0,79.0,275000.0,12.524526376648708,0
1.0,106,2,17,27,1337.0,538.0,1.0,70.0,6.0,36.0,23057.0,22890.0,375.0,1502.0,155000.0,11.951180395901384,0
2.0,98,4,16,1,693.0,220.0,3.0,32.0,7.0,120.0,36027.0,42678.0,228.0,505.0,1090000.0,13.901688254205327,2
1.0,2,0,1,44,1223.0,523.0,2.0,82.0,3.0,59.0,36749.0,17267.0,366.0,628.0,165000.0,12.013700752882718,0
1.0,11,0,2,23,1332.0,455.0,3.0,139.0,3.0,75.0,47727.0,15239.0,298.0,854.0,208000.0,12.245293358683455,0
1.0,11,0,2,23,1332.0,455.0,2.0,139.0,3.0,74.0,47727.0,15239.0,298.0,854.0,205000.0,12.230765258120545,0
5.0,97,4,16,1,693.0,220.0,4.0,32.0,7.0,197.0,17274.0,42678.0,228.0,505.0,1490000.0,14.214286677921642,2
2.0,28,0,4,17,423.0,173.0,3.0,123.0,1.0,100.0,28741.0,13354.0,90.0,189.0,172500.0,12.058152515453552,0
1.0,79,2,11,4,1151.0,454.0,1.0,17.0,4.0,42.0,36069.0,27431.0,494.0,969.0,235000.0,12.367340793126296,0
1.0,38,1,6,16,1211.0,556.0,2.0,62.0,5.0,70.0,62840.0,22440.0,459.0,1049.0,370000.0,12.821258284620406,0
5.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,271.0,16919.0,38751.0,928.0,2315.0,0.0,-inf,2
1.0,86,2,14,6,408.0,164.0,1.0,10.0,4.0,67.0,18832.0,33396.0,169.0,349.0,349000.0,12.762827201184564,0
4.0,126,4,20,21,532.0,207.0,5.0,26.0,6.0,275.0,7156.0,36592.0,235.0,347.0,1730000.0,14.363631966473962,0
1.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,84.0,29477.0,38751.0,928.0,2315.0,565900.0,13.246172663130615,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,116.0,32783.0,27030.0,137.0,582.0,899000.0,13.709038313453757,0
3.0,25,0,4,46,423.0,173.0,3.0,123.0,1.0,153.0,45104.0,13354.0,90.0,189.0,195000.0,12.180754837545884,0
3.0,7,3,0,12,1208.0,259.0,3.0,43.0,7.0,151.0,23501.0,27030.0,137.0,582.0,1280000.0,14.0623706358958,0
2.0,3,1,1,44,1223.0,523.0,2.0,82.0,3.0,102.0,66588.0,17267.0,366.0,628.0,329000.0,12.70381302974751,0
3.0,114,4,18,2,1930.0,905.0,4.0,21.0,9.0,180.0,19853.0,36934.0,1039.0,1910.0,1075000.0,13.8878312195439,0
1.0,107,1,17,27,1337.0,538.0,2.0,70.0,6.0,53.0,26573.0,22890.0,375.0,1502.0,229000.0,12.341477282536376,0
2.0,19,0,3,24,1495.0,491.0,2.0,77.0,2.0,75.0,22834.0,13481.0,267.0,689.0,247590.0,12.419529431254839,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,25.0,32783.0,27030.0,137.0,582.0,149900.0,11.91772368409069,0
2.0,98,4,16,1,693.0,220.0,3.0,32.0,7.0,87.0,36027.0,42678.0,228.0,505.0,0.0,-inf,0
1.0,4,1,1,22,1223.0,523.0,3.0,82.0,3.0,63.0,19750.0,17267.0,366.0,628.0,160000.0,11.982929094215963,0
5.0,115,4,19,45,197.0,99.0,6.0,53.0,3.0,767.0,3421.0,28798.0,148.0,121.0,4500000.0,15.319587954740548,0
1.0,103,2,17,36,1337.0,538.0,3.0,70.0,6.0,100.0,29355.0,22890.0,375.0,1502.0,750000.0,13.527828485512494,2
1.0,88,4,14,8,408.0,164.0,2.0,10.0,4.0,40.0,21492.0,33396.0,169.0,349.0,350000.0,12.765688433465597,0
2.0,87,3,14,6,408.0,164.0,3.0,10.0,4.0,132.0,22649.0,33396.0,169.0,349.0,815000.0,13.610943392223,0
1.0,107,1,17,27,1337.0,538.0,3.0,70.0,6.0,80.0,26573.0,22890.0,375.0,1502.0,0.0,-inf,0
1.0,43,3,6,25,1211.0,556.0,2.0,62.0,5.0,60.0,6569.0,22440.0,459.0,1049.0,415000.0,12.936033799212836,0
5.0,91,4,15,0,2470.0,917.0,5.0,11.0,6.0,221.0,15444.0,38751.0,928.0,2315.0,895000.0,13.704578997256991,0
2.0,98,4,16,1,693.0,220.0,5.0,32.0,7.0,148.0,36027.0,42678.0,228.0,505.0,715000.0,13.480037821676143,4
2.0,97,4,16,1,693.0,220.0,2.0,32.0,7.0,59.0,17274.0,42678.0,228.0,505.0,719000.0,13.485616636703183,2
2.0,50,2,7,31,1114.0,486.0,4.0,38.0,2.0,113.0,52031.0,29047.0,596.0,1135.0,400000.0,12.899219826090118,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,92.0,32783.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,88,4,15,0,2470.0,917.0,2.0,11.0,6.0,133.0,21492.0,38751.0,928.0,2315.0,1679000.0,14.333708936059677,2
3.0,88,4,14,8,408.0,164.0,3.0,10.0,4.0,91.0,21492.0,33396.0,169.0,349.0,0.0,-inf,2
2.0,7,3,0,12,1208.0,259.0,2.0,43.0,7.0,72.0,23501.0,27030.0,137.0,582.0,960000.0,13.774688563444018,0
2.0,7,3,0,12,1208.0,259.0,2.0,43.0,7.0,113.0,23501.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,38,1,6,16,1211.0,556.0,1.0,62.0,5.0,59.0,62840.0,22440.0,459.0,1049.0,149000.0,11.911701584927597,0
5.0,101,4,16,15,693.0,220.0,5.0,32.0,7.0,290.0,24466.0,42678.0,228.0,505.0,2200000.0,14.603967918328545,2
5.0,124,4,20,37,532.0,207.0,9.0,26.0,6.0,400.0,16364.0,36592.0,235.0,347.0,1500000.0,14.220975666072437,0
1.0,12,0,2,23,1332.0,455.0,2.0,139.0,3.0,70.0,36798.0,15239.0,298.0,854.0,0.0,-inf,0
3.0,92,4,15,0,2470.0,917.0,5.0,11.0,6.0,286.0,29477.0,38751.0,928.0,2315.0,0.0,-inf,0
1.0,14,0,2,38,1332.0,455.0,2.0,139.0,3.0,76.0,31691.0,15239.0,298.0,854.0,154900.0,11.95053502640496,0
3.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,120.0,8164.0,27030.0,137.0,582.0,919000.0,13.731041401337825,0
1.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,50.0,8164.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,24,0,4,46,423.0,173.0,3.0,123.0,1.0,90.0,35399.0,13354.0,90.0,189.0,0.0,-inf,0
2.0,105,3,17,19,1337.0,538.0,4.0,70.0,6.0,190.0,20570.0,22890.0,375.0,1502.0,1095000.0,13.906264921232738,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,108.0,32783.0,27030.0,137.0,582.0,1039000.0,13.853769270081365,0
1.0,117,3,19,33,197.0,99.0,2.0,53.0,3.0,53.0,44341.0,28798.0,148.0,121.0,269000.0,12.502466658583977,0
1.0,29,0,4,35,423.0,173.0,1.0,123.0,1.0,72.0,48720.0,13354.0,90.0,189.0,0.0,-inf,0
4.0,46,3,0,12,1208.0,259.0,4.0,43.0,7.0,271.0,8164.0,27030.0,137.0,582.0,2469000.0,14.719323768327316,0
2.0,104,3,17,19,1337.0,538.0,4.0,70.0,6.0,189.0,34753.0,22890.0,375.0,1502.0,1150000.0,13.955272500339433,0
2.0,40,3,6,25,1211.0,556.0,3.0,62.0,5.0,121.0,20941.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,15,2,0,11,1208.0,259.0,2.0,43.0,7.0,50.0,46204.0,27030.0,137.0,582.0,424500.0,12.958667284733538,2
2.0,7,3,0,12,1208.0,259.0,2.0,43.0,7.0,116.0,23501.0,27030.0,137.0,582.0,890000.0,13.698976741708321,2
3.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,67.0,20969.0,38751.0,928.0,2315.0,730000.0,13.500799813124573,0
1.0,24,0,4,46,423.0,173.0,3.0,123.0,1.0,70.0,35399.0,13354.0,90.0,189.0,132000.0,11.790557201568507,0
5.0,126,4,20,21,532.0,207.0,11.0,26.0,6.0,500.0,7156.0,36592.0,235.0,347.0,0.0,-inf,2
1.0,94,3,15,26,2470.0,917.0,3.0,11.0,6.0,101.0,41964.0,38751.0,928.0,2315.0,498000.0,13.11835535600679,0
2.0,23,4,0,13,1208.0,259.0,2.0,43.0,7.0,145.0,10816.0,27030.0,137.0,582.0,1500000.0,14.220975666072437,0
1.0,101,4,16,15,693.0,220.0,1.0,32.0,7.0,72.0,24466.0,42678.0,228.0,505.0,400000.0,12.899219826090118,0
3.0,47,3,7,40,1114.0,486.0,6.0,38.0,2.0,247.0,6922.0,29047.0,596.0,1135.0,0.0,-inf,2
5.0,91,4,15,0,2470.0,917.0,5.0,11.0,6.0,312.0,15444.0,38751.0,928.0,2315.0,1995000.0,14.506154608306101,2
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,76.0,16919.0,38751.0,928.0,2315.0,829000.0,13.627975434117433,2
1.0,91,4,15,0,2470.0,917.0,1.0,11.0,6.0,62.0,15444.0,38751.0,928.0,2315.0,1325000.0,14.09692301740246,2
1.0,110,3,18,14,1930.0,905.0,1.0,21.0,9.0,40.0,24190.0,36934.0,1039.0,1910.0,0.0,-inf,0
2.0,112,4,18,9,1930.0,905.0,2.0,21.0,9.0,108.0,19418.0,36934.0,1039.0,1910.0,1700000.0,14.346138809026444,2
1.0,12,0,2,23,1332.0,455.0,3.0,139.0,3.0,65.0,36798.0,15239.0,298.0,854.0,157300.0,11.965910089046368,0
1.0,26,0,4,17,423.0,173.0,1.0,123.0,1.0,47.0,40477.0,13354.0,90.0,189.0,121000.0,11.703545824578878,0
1.0,74,2,13,39,399.0,108.0,3.0,3.0,2.0,93.0,19685.0,27125.0,125.0,522.0,0.0,-inf,0
1.0,58,0,9,29,0.0,0.0,3.0,27.0,1.0,79.0,40417.0,17346.0,0.0,0.0,0.0,-inf,0
