hog_con_15_y_más;codigo_postal;serv_barrio;m2_por_hab;energia;habitantes;renta_bruta_media_por_persona;atrib_lujo;viv_nuevas_transacciones;planta;ins_comunitaria;atrib;num_personas;diferencia_precio_renta;estado;m2_areasverdes;cod_barrio;cod_distrito;m2_constr;habitaciones;total_transacciones;precio_mean_b;tamano_medio_del_hogar;total_estaciones;hog_con_10;eficiencia_carpinteria;lineas_metro;tam_hogar;amueblado;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Piso;tipologia_infrequent_sklearn;antiguedad_10_30;antiguedad_30_50;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_infrequent_sklearn;tipo_inmueble_Desconocido;tipo_inmueble_lujo;tipo_inmueble_infrequent_sklearn;aire_Desconocido;aire_Normal;aire_infrequent_sklearn;tipo_suelo_Desconocido;tipo_suelo_Madera;tipo_suelo_infrequent_sklearn;grupo_cocina_Desconocido;grupo_cocina_Independiente;grupo_cocina_infrequent_sklearn;target;tipologia_Chalet
-0.55;0.17204301;-1.1542188;-0.77678573;0;0.22717361;-0.78212744;-1;1.939394;0.0;0;-0.5;-0.40219948;-0.6295974;-0.5;0.16817597;1.2771084;1.375;-0.48192772;0.0;0.024896266;-0.6540263;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.pisosmadrid.com.es/propiedad/3952085-piso-en-venta-en-san-cristobal-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.4225467;0
-0.45;-0.68817204;1.7928946;-0.5;0;0.0;0.6828032;0;-0.21212122;0.0;0;-0.5;0.2656891;0.6907779;0.5;-0.11470139;-0.28915662;-0.25;-0.12048193;0.33333334;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96911077/;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0.26285046;0
0.9;0.34408602;0.07347598;-0.84375;0;1.9868664;-0.68688107;-1;3.090909;0.0;0;-0.5;1.342124;-0.52584094;-0.5;0.80432636;0.60240966;0.625;-0.5180723;0.0;0.8672199;-0.5486016;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisosmadrid.com.es/propiedad/3933289-piso-en-venta-en-buena-vista-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.40771028;0
0.45;-0.21505377;0.0;2.0357144;0;-0.10246321;0.0;-1;-0.060606062;-0.5;0;-0.5;1.180883;-0.3025982;0.5;-0.19729331;-0.6506024;-0.625;1.5903615;0.33333334;1.8257262;-0.31356278;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.indomio.es/anuncios/95575487/;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0.96378505;0
-0.55;0.17204301;-1.1542188;-0.39732143;0;0.22717361;-0.78212744;-1;1.7272727;0.0;0;-0.5;0.7215079;-0.56311816;-0.5;0.16817597;1.3012048;1.375;-0.27710843;0.0;0.10788382;-0.5875174;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.pisosmadrid.com.es/propiedad/3885356-piso-en-venta-en-ciudad-de-los-angeles-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.45957944;0
1.0;0.9892473;-0.6939847;0.035714287;0;-0.40789384;0.55703133;0;-0.09090909;0.0;0;-0.5;-0.45176998;0.6860134;-0.5;14.544658;0.3253012;0.375;0.24096386;0.33333334;-0.8340249;0.6849755;0.54285717;1.5;-0.41463414;0;0.0;-1.188287;0.0;https://www.indomio.es/anuncios/96806753/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.23948598;0
0.0;-0.60215056;1.4775939;0.4732143;0;-0.12772554;0.5769544;1;0.75757575;5.5;0;2.0;-0.26087433;0.17414904;0.5;-0.3498232;0.12048193;0.125;1.5662651;1.3333334;-0.42323652;0.17322186;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.indomio.es/anuncios/96731819/;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1.442757;0
0.55;0.9032258;-0.89947516;-0.13690476;0;1.6336366;-0.7966911;0;2.5151515;1.5;0;-0.5;1.3185425;-0.55730253;0.5;0.8027067;0.8433735;0.875;-0.39759037;-0.33333334;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.pisos.com/comprar/piso-numancia28038-45885105856_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2885514;0
0.35;1.1182796;0.22285022;2.2589285;0;1.2715148;-0.26738903;0;-0.09090909;0.0;0;1.0;-0.6661925;0.01537582;-0.5;0.06447964;1.0843374;1.125;-0.012048192;-0.6666667;-0.7427386;0.0;0.2;0.7264151;0.46341464;0;-0.25;0.48847708;0.0;https://www.indomio.es/anuncios/96549709/;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;-0.16997664;0
-0.45;-0.68817204;1.7928946;3.107143;0;0.0;0.6828032;0;-0.21212122;0.5;0;0.0;0.2656891;0.6907779;-0.5;-0.11470139;-0.28915662;-0.25;3.0120482;0.6666667;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;1.0;https://www.pisosmadrid.com.es/propiedad/3908523-piso-en-venta-en-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2.3656542;0
-1.4;0.60215056;-1.308034;-0.2857143;0;-0.48039317;-0.5641384;1;10.121212;0.5;0;0.0;1.5640969;-0.42599198;1.0;1.6442076;1.4096385;1.5;0.024096385;0.33333334;1.7427386;-0.44661796;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-embalse-de-valmayor-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062024125994;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.18107477;0
-0.45;-0.47311828;1.7928946;1.5595238;2;0.0;0.6828032;0;-0.24242425;0.0;0;3.0;-0.42140394;1.6118248;0.0;-0.11470139;-0.24096386;-0.25;1.7590362;0.6666667;-0.5020747;1.6133418;-0.31428573;-0.047169812;-0.7804878;1;0.0;0.0;0.0;https://www.indomio.es/anuncios/96669275/;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;2.832944;0
0.45;-0.5591398;0.0;0.6666667;0;-0.10246321;0.0;-1;-0.33333334;0.0;0;-0.5;-0.3502763;0.55730563;-0.5;-0.19729331;-0.62650603;-0.625;-0.072289154;-0.33333334;0.05394191;0.5467249;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-justicia_chueca28004-44249547176_109300/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0.10514019;0
0.9;0.34408602;0.07347598;-0.41964287;0;1.9868664;-0.68688107;-1;1.0;0.0;0;-0.5;0.6662472;-0.54677635;0.5;0.80432636;0.5903614;0.625;-0.28915662;0.0;0.373444;-0.56954634;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisos.com/comprar/piso-puerta_bonita28025-45051004748_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.3797897;0
0.45;-0.086021505;0.0;-0.375;0;-0.10246321;0.0;-1;0.57575756;0.0;0;0.0;0.44657218;-0.004597019;0.0;-0.19729331;-0.61445785;-0.625;-0.26506025;0.0;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-tesoro-universidad-centro-madrid-madrid-RP1292024126767;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.04088785;0
0.9;0.086021505;0.07347598;-0.33035713;3;1.9868664;-0.68688107;-1;1.0909091;0.0;0;0.0;0.50675714;-0.49759197;1.0;0.80432636;0.55421686;0.625;-0.7108434;-0.6666667;0.17012449;-0.52034;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-alejandro-sanchez-opanel-carabanchel-madrid-madrid-RP512023115395;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;-0.38668224;0
0.35;0.0;0.22285022;-0.0625;2;1.2715148;-0.26738903;4;0.6060606;3.0;0;0.0;2.091098;-0.460963;0.5;0.06447964;1.0361446;1.125;0.44578314;0.6666667;1.9253112;-0.47655147;0.2;0.7264151;0.46341464;0;-0.25;0.48847708;0.0;https://www.pisos.com/comprar/atico-ciudad_lineal_pueblo_nuevo28017-45883025686_100500/;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0.3271028;0
-0.45;-0.68817204;1.7928946;2.422619;0;0.0;0.6828032;-1;-0.21212122;2.0;0;0.0;0.2656891;0.6907779;-0.5;-0.11470139;-0.28915662;-0.25;2.4578314;0.6666667;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;1.0;https://www.pisosmadrid.com.es/propiedad/3908548-piso-en-venta-en-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;3.744159;0
0.0;-0.30107528;1.4775939;0.40625;0;-0.12772554;0.5769544;0;-0.33333334;-0.5;0;-0.5;0.0;0.3258518;-0.5;-0.3498232;0.084337346;0.125;0.15662651;0.0;0.27385893;0.32499233;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-trafalgar28010-45068439511_105700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.32126167;0
0.9;1.032258;0.07347598;-0.8660714;0;1.9868664;-0.68688107;-1;0.27272728;0.0;0;-0.5;0.38682497;-0.51982284;-0.5;0.80432636;0.61445785;0.625;-0.20481928;0.6666667;0.029045643;-0.54258084;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.indomio.es/anuncios/96375621/;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;-0.19742991;0
-0.55;0.94623655;0.4444893;0.3392857;0;0.24359499;-0.24117441;1;-0.18181819;0.0;0;0.0;0.25901407;-0.26539865;-0.5;-0.13859339;-0.060240965;0.0;0.44578314;0.33333334;-0.33195022;-0.2804534;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.pisos.com/comprar/piso-bellas_vistas28020-45917947378_102100/;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0.12266355;0
-0.4;1.2903225;-0.00040371416;-0.10714286;0;1.634812;-0.56874055;0;0.36363637;0.0;0;-0.5;2.2961645;-0.50128645;0.5;0.42052007;0.45783132;0.5;-0.12048193;0.0;0.8672199;-0.52202445;0.2857143;1.0754716;0.9512195;0;-0.75;0.6368496;0.0;https://www.pisos.com/comprar/piso-latina_aluche28047-46749797584_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.26401868;0
0.45;-0.17204301;0.0;5.183036;0;-0.10246321;0.0;-1;0.6666667;0.0;0;-0.5;-0.061279204;0.04006119;1.5;-0.19729331;-0.6626506;-0.625;2.7349398;0.0;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_palacio28005-43396962674_519083/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.6063085;0
0.45;-0.17204301;0.0;0.46103895;0;-0.10246321;0.0;-1;0.6666667;-1.0;0;-0.5;-0.061279204;0.04006119;-0.5;-0.19729331;-0.6626506;-0.625;2.5783134;2.3333333;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/chalet_adosado-centro_palacio28005-45844882358_102100/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.8866823;0
-0.65;0.38709676;0.107791685;0.42857143;0;-0.05035432;-0.7892928;0;0.3030303;-0.5;0;-0.5;-0.09777316;-0.5072791;0.5;0.021357616;0.6987952;0.75;-0.5060241;-0.6666667;-0.7261411;-0.5317754;1.1714286;-0.16981132;0.8292683;0;-1.0;-1.3373723;0.0;https://www.pisos.com/comprar/piso-almendrales28026-43412809024_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.39135513;0
0.45;-0.086021505;0.0;-0.73214287;0;-0.10246321;0.0;-1;0.57575756;-0.5;0;-0.5;0.44657218;-0.004597019;0.5;-0.19729331;-0.61445785;-0.625;-0.09638554;0.6666667;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-universidad_malasana28004-45016041266_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.5186916;0
0.0;-0.086021505;1.4775939;0.9047619;0;-0.12772554;0.5769544;0;-0.24242425;0.5;0;-0.5;-0.09093396;0.047390345;-0.5;-0.3498232;0.060240965;0.125;1.2289157;0.6666667;-0.20746888;0.04640658;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-gaztambide28015-45857179343_101800/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.7301402;0
0.3;-0.6451613;-0.5329027;0.071428575;0;-0.015433361;0.91156936;1;-0.15151516;-0.5;0;-0.5;-0.40198064;1.1981279;1.5;-0.20408888;-0.18072289;-0.125;0.26506025;0.33333334;-0.5228216;1.2033557;0.17142858;0.8113208;-0.2682927;6;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/piso-chamartin_el_viso28002-40084228442_149200/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0.36214954;0
0.45;-0.21505377;0.0;-1.4464285;0;-0.10246321;0.0;-1;-0.060606062;0.5;0;-0.5;1.180883;-0.3025982;0.5;-0.19729331;-0.6506024;-0.625;-0.8433735;0.0;1.8257262;-0.31356278;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-35005608639_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.38084114;0
0.0;-0.086021505;1.4775939;1.3214285;0;-0.12772554;0.5769544;1;-0.24242425;1.5;0;2.0;-0.09093396;0.047390345;0.5;-0.3498232;0.060240965;0.125;1.1084337;0.33333334;-0.20746888;0.04640658;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.indomio.es/anuncios/96766409/;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1.1156542;0
-0.55;0.17204301;-1.1542188;-0.22619048;0;0.22717361;-0.78212744;0;1.939394;0.5;1;0.0;-0.40219948;-0.6295974;1.0;0.16817597;1.2771084;1.375;-0.43373495;-0.33333334;0.024896266;-0.6540263;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-godella-san-cristobal-villaverde-madrid-madrid-RP2842024130439;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;-0.40595794;0
-0.45;-0.47311828;1.7928946;0.94196427;0;0.0;0.6828032;0;-0.24242425;-0.5;0;0.0;-0.42140394;1.6118248;0.5;-0.11470139;-0.24096386;-0.25;0.44578314;0.0;-0.5020747;1.6133418;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;1.0;https://www.indomio.es/anuncios/96701989/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0.99766356;0
-1.3;-0.43010753;-0.8033912;0.9285714;3;-0.47328973;0.37084934;0;-0.18181819;-0.5;0;0.0;0.4599223;-0.2947691;-0.5;0.7051017;-0.42168674;-0.375;0.8433735;0.33333334;0.07883818;-0.29941523;0.0;-0.6037736;-0.80487806;0;-0.5;-1.0171062;0.0;https://www.pisos.com/comprar/piso-retiro_pacifico28007-48383636431_109100/;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0.23948598;0
-0.55;0.94623655;0.4444893;-0.15178572;0;0.24359499;-0.24117441;1;0.6969697;-0.5;0;-0.5;0.058707666;-0.47789073;-0.5;-0.13859339;0.0;0.0;-0.6626506;-0.6666667;-0.17012449;-0.49304032;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.pisos.com/comprar/estudio-berruguete28039-46740090677_100500/;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;-0.33294392;0
-0.55;0.12903225;0.4444893;-0.13265306;0;0.24359499;-0.24117441;0;-0.18181819;0.0;0;-0.5;-0.22164468;0.13831727;1.5;-0.13859339;-0.036144577;0.0;0.6506024;1.0;-0.08713693;0.123442724;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.pisos.com/comprar/piso-castillejos28046-41703352024_109300/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.021028;0
-0.45;-0.68817204;1.7928946;0.4732143;0;0.0;0.6828032;0;-0.09090909;1.0;0;1.0;-0.5021065;1.6764495;-0.5;-0.11470139;-0.30120483;-0.25;1.5662651;1.3333334;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/piso-recoletos28001-40902645303_101800/;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;4.0595794;0
0.3;-0.043010753;-0.5329027;0.71428573;0;-0.015433361;0.91156936;0;0.030303031;-0.5;0;0.55;0.37473327;0.7463148;1.5;-0.20408888;-0.14457831;-0.125;0.6987952;0.33333334;0.004149378;0.751341;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.1;https://www.indomio.es/anuncios/95825277/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0.8411215;0
-1.3;1.2043011;0.18611224;0.3392857;0;0.12949714;0.023360131;0;-0.060606062;2.0;0;1.5;-0.26590797;-0.43492785;-0.5;0.045830213;-0.5180723;-0.5;-0.20481928;-0.33333334;-0.49377593;-0.44555372;-0.22857143;-0.10377359;-0.63414633;0;-0.5;-0.19838442;0.0;https://www.indomio.es/anuncios/96887287/;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;-0.07009346;0
-0.45;-0.68817204;1.7928946;0.5848214;0;0.0;0.6828032;0;-0.21212122;0.0;0;-0.5;0.2656891;0.6907779;0.5;-0.11470139;-0.28915662;-0.25;0.25301206;0.0;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96613173/;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1.0279206;0
0.45;-0.17204301;0.0;-0.3392857;0;-0.10246321;0.0;-1;0.6666667;1.5;0;0.0;-0.061279204;0.04006119;0.5;-0.19729331;-0.6626506;-0.625;-0.012048192;0.33333334;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_palacio28013-45001979908_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.4135514;0
-1.3;1.2043011;0.18611224;0.071428575;2;0.12949714;0.023360131;0;-0.33333334;0.5;0;-0.5;-1.2404661;-0.39696062;1.0;0.045830213;-0.4698795;-0.5;-0.60240966;-0.6666667;-1.2655602;-0.40756953;-0.22857143;-0.10377359;-0.63414633;0;-0.5;-0.19838442;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-atocha-cortes-centro-madrid-madrid-RP1272024131516;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;-0.19859813;0
-1.4;0.60215056;-1.308034;-0.19642857;0;-0.48039317;-0.5641384;1;10.121212;0.5;0;0.0;1.5640969;-0.42599198;1.0;1.6442076;1.4096385;1.5;-0.67469877;-0.6666667;1.7427386;-0.44661796;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-avenida-las-suertes-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062024131465;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.30899534;0
0.45;1.3333334;-1.0415826;0.23214285;0;1.7501533;0.10299429;0;-0.33333334;2.5;0;-0.5;-1.1599277;0.18804906;2.0;1.74159;0.18072289;0.25;0.37349397;0.33333334;-1.186722;0.17905733;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.pisos.com/comprar/piso-penagrande28035-4368460803_109700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.2745327;0
0.3;1.2473118;-0.5329027;-0.23469388;0;-0.015433361;0.91156936;0;-0.21212122;0.5;0;-0.5;-0.41445532;0.0016649221;0.5;-0.20408888;-0.12048193;-0.125;0.55421686;1.0;-0.6680498;0.006358676;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/piso-castilla28046-45889989210_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.26285046;0
0.45;1.3333334;-1.0415826;0.3392857;2;1.7501533;0.10299429;1;-0.33333334;-1.0;0;2.0;-1.1599277;0.18804906;0.5;1.74159;0.18072289;0.25;0.12048193;0.0;-1.186722;0.17905733;0.8;2.4433963;0.24390244;6;-0.75;-0.09717272;1.0;https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-47523636349_522664/;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.21028037;0
0.9;0.086021505;0.07347598;-0.5089286;0;1.9868664;-0.68688107;1;1.0909091;1.0;0;0.0;0.50675714;-0.49759197;1.0;0.80432636;0.55421686;0.625;0.084337346;0.6666667;0.17012449;-0.52034;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-opanel-carabanchel-madrid-madrid-RP422024129013;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.21028037;0
-1.4;0.60215056;-1.308034;-0.625;0;-0.48039317;-0.5641384;1;10.121212;3.0;0;0.0;1.5640969;-0.42599198;1.0;1.6442076;1.4096385;1.5;-0.20481928;0.33333334;1.7427386;-0.44661796;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-avenida-ensanche-de-vallecas-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062023121115;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.24007009;0
0.0;-0.30107528;1.4775939;-0.10714286;0;-0.12772554;0.5769544;0;0.6969697;1.5;0;-0.5;-0.28467473;1.5318006;-0.5;-0.3498232;0.09638554;0.125;0.67469877;1.0;0.0;1.5314795;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-chamberi_almagro28010-46669820236_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.88084114;0
0.45;-0.17204301;0.0;-0.77678573;0;-0.10246321;0.0;-1;0.6666667;0.5;0;-1.0;-0.061279204;0.04006119;0.5;-0.19729331;-0.6626506;-0.625;-0.8313253;-0.6666667;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.indomio.es/anuncios/96865493/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;-0.2453271;0
0.9;0.086021505;0.07347598;-0.4940476;0;1.9868664;-0.68688107;-1;1.0909091;0.0;0;-0.5;0.50675714;-0.49759197;0.5;0.80432636;0.55421686;0.625;-0.5421687;-0.33333334;0.17012449;-0.52034;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisos.com/comprar/piso-opanel28019-30892452969_520820/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.38785046;0
-0.45;0.47311828;1.7928946;-0.77678573;0;0.0;0.6828032;0;1.8181819;0.0;0;-0.5;0.94889754;-0.008885641;0.5;-0.11470139;-0.26506025;-0.25;-0.48192772;0.0;1.0165975;-0.008092102;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/piso-guindalera28028-45910610411_500823/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.30957943;0
0.0;-0.30107528;1.4775939;0.22767857;0;-0.12772554;0.5769544;0;0.6969697;0.5;0;1.5;-0.28467473;1.5318006;-0.5;-0.3498232;0.09638554;0.125;1.3012048;1.3333334;0.0;1.5314795;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-chamberi_almagro28010-43368784747_101800/;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2.2488317;0
0.45;-0.086021505;0.0;-0.73214287;0;-0.10246321;0.0;-1;0.57575756;0.0;0;-0.5;0.44657218;-0.004597019;-0.5;-0.19729331;-0.61445785;-0.625;-0.45783132;0.0;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.indomio.es/anuncios/96512435/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.14719626;0
-0.45;-0.68817204;1.7928946;1.4107143;0;0.0;0.6828032;0;-0.09090909;0.0;0;0.0;-0.5021065;1.6764495;0.5;-0.11470139;-0.30120483;-0.25;1.6385542;0.6666667;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96559279/;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;3.650701;0
