m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,precio_mean_b,pm_tlogia_distrito,euro_m2_barrio,total_estaciones,habitaciones,m2_por_hab,atrib_lujo,atrib,serv_barrio,cod_barrio_frecuency,precio,coordenadas,lat_decimal,lon_decimal
164.0,Salamanca,4,Goya,42,0,Atico,5,1.0,7.0,3,3,0,1,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28001,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,2,0,1,5,2150000,1480537.9,1924147.5,10122.084,205,6,27.333334,3,5.0,7681,346,2150000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
251.0,Centro,1,Justicia,14,0,Piso,0,0.0,2.0,5,2,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28004,Desconocido,0,0,0,0,0,Normal,Independiente,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219,323,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,2,0,0,5,1990000,1360566.5,870158.06,9035.9375,210,7,35.857143,1,4.0,3240,206,1990000,"40.4191,-3.6969333333333334",40.4191,-3.6969333333333334
56.0,Centro,1,Embajadores,12,0,Piso,1,0.0,2.0,3,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28012,Baldosa,0,0,0,0,0,Normal,Desconocido,1,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,1,0,0,0,3,178000,474367.94,870158.06,5945.187,210,4,14.0,0,3.0,3240,205,178000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
207.0,Carabanchel,11,Opañel,112,0,Piso,2,0.0,2.0,5,2,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28019,Gres,0,0,0,0,0,Normal,Desconocido,0,0,40º23'38.38'' N ,3º43'11.59'' W  ,33883,351,47,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,2,350000,247852.39,220952.16,2737.0203,305,7,29.571428,1,3.0,3422,63,350000,"40.393994444444445,-3.7198861111111112",40.393994444444445,-3.7198861111111112
75.0,Usera,12,Pradolongo,127,1,Piso,2,0.0,1.0,3,2,0,0,0,0,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28041,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,1,40º22'51.5'' N  ,3º42'11.0'' W   ,17878,7,2,2,4,0,2,186,13481,2.8,13483,77,26,1495,565,267,689,491,515144,0,0,0,1,1,180000,220617.39,224598.0,2828.428,192,5,15.0,1,3.0,3507,23,180000,"40.38097222222222,-3.7030555555555558",40.38097222222222,-3.7030555555555558
67.0,Carabanchel,11,San Isidro,113,3,Piso,0,1.0,1.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28019,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º23'32.09'' N ,3º44'9.38'' W   ,40368,427,46,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,2,0,0,1,2,239000,297122.66,220952.16,2726.5376,305,4,16.75,1,7.0,3422,53,239000,"40.392247222222224,-3.735938888888889",40.392247222222224,-3.735938888888889
106.0,Tetuán,6,Berruguete,66,0,Piso,0,0.0,-0.5,1,1,0,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Abierta,0,0,40º27'35.2'' N  ,3º41'58.58'' W  ,25694,269,34,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,1,0,0,1,2,225000,271995.72,576069.7,4099.597,178,2,53.0,1,3.0,4341,49,225000,"40.45977777777778,-3.699605555555556",40.45977777777778,-3.699605555555556
82.0,Puente De Vallecas,13,Entrevías,131,0,Piso,4,0.0,1.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28053,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'56.75'' N ,3º41'18.38'' W  ,35399,403,172,1,7,0,3,311,13354,2.66,26108,123,50,423,137,90,189,173,1558120,0,0,0,1,1,175000,156498.64,174892.8,1881.479,321,4,20.5,1,3.0,1012,61,175000,"40.38243055555556,-3.6884388888888893",40.38243055555556,-3.6884388888888893
120.0,Puente De Vallecas,13,Palomeras Bajas,133,3,Piso,0,0.0,0.5,4,2,0,1,0,1,10_30,0,económico,0,0,1,0,0,0,1,28018,Desconocido,1,0,0,0,0,Normal,Independiente,0,3,40º22'41.93'' N ,3º39'27.24'' W  ,40477,315,47,1,7,0,3,311,13354,2.66,26108,123,50,423,137,90,189,173,1558120,0,0,0,1,1,298000,183506.9,174892.8,2329.5388,321,6,20.0,2,6.0,1012,52,298000,"40.37831388888889,-3.6575666666666664",40.37831388888889,-3.6575666666666664
58.0,Carabanchel,11,Buenavista,116,0,Piso,1,0.0,3.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28025,Gres,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'3.05'' N  ,3º43'14.23'' W  ,49151,519,113,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,1,2,0,1,1,113000,200670.14,220952.16,2760.4148,305,3,19.333334,1,4.0,3422,69,113000,"40.36751388888889,-3.7206194444444445",40.36751388888889,-3.7206194444444445
93.0,Arganzuela,2,Palos De Moguer,26,0,Atico,0,1.0,7.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28045,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'18.16'' N ,3º42'5.37'' W   ,25097,332,22,4,9,0,4,186,27431,2.31,23071,17,13,1151,633,494,969,454,547811,0,0,0,0,3,750000,392938.25,756216.3,5484.3594,199,4,23.25,0,5.0,3701,34,750000,"40.40504444444444,-3.7014916666666666",40.40504444444444,-3.7014916666666666
116.0,Centro,1,Palacio,11,0,Piso,0,0.0,2.0,3,2,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,1,0,Normal,Amueblada,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,2,0,0,0,4,1195000,862438.4,870158.06,6941.3525,210,5,23.2,1,3.0,3240,211,1195000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
174.0,Salamanca,4,Goya,42,3,Piso,0,0.0,6.0,3,3,0,1,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,2,0,0,1,5,1680000,1480537.9,1769842.4,10122.084,205,6,29.0,2,6.0,7681,346,1680000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
66.0,Villaverde,17,Villaverde Alto,171,0,Piso,1,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º19'22.54'' N ,3º41'33.28'' W  ,47817,11,0,1,4,0,5,193,13604,2.82,14009,78,28,139,64,45,79,54,711123,0,0,0,1,1,135000,218009.73,167689.4,2441.1577,202,4,16.5,1,3.0,381,85,135000,"40.32292777777778,-3.692577777777778",40.32292777777778,-3.692577777777778
95.0,Centro,1,Embajadores,12,0,Piso,3,0.0,1.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,2,28012,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,2,0,0,3,480000,474367.94,870158.06,5945.187,210,4,23.75,0,4.0,3240,205,480000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
152.0,Chamartín,5,Nueva España,55,0,Duplex,2,0.0,4.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'53.32'' N ,3º40'54.53'' W  ,24466,186,26,7,20,0,1,275,42678,2.45,20435,32,45,693,274,228,505,220,214209,0,0,0,1,5,830000,1502470.9,2614375.0,6819.482,296,4,38.0,1,3.0,1920,103,830000,"40.46481111111111,-3.6818138888888887",40.46481111111111,-3.6818138888888887
61.0,Chamartín,5,Prosperidad,52,0,Estudio,5,0.0,1.0,0,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027,383,43,7,20,0,1,275,42678,2.45,20435,32,45,693,274,228,505,220,214209,0,0,0,1,5,356700,996143.7,315470.0,5847.313,296,1,61.0,1,3.0,1920,103,356700,"40.441599999999994,-3.6703277777777776",40.441599999999994,-3.6703277777777776
78.0,Villaverde,17,Los Ángeles,174,0,Piso,3,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28021,Desconocido,0,0,0,1,0,Normal,Desconocido,0,0,40º21'39.54'' N ,3º41'27.56'' W  ,37808,336,68,1,4,0,5,193,13604,2.82,14009,78,28,139,64,45,79,54,711123,0,2,0,1,1,159900,166681.86,167689.4,1943.426,202,4,19.5,1,4.0,381,41,159900,"40.36098333333334,-3.690988888888889",40.36098333333334,-3.690988888888889
132.0,Salamanca,4,Goya,42,0,Piso,2,0.0,2.0,3,3,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28001,Madera,0,0,0,0,1,Normal,Equipada,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,1,0,0,1,5,950000,1480537.9,1769842.4,10122.084,205,6,22.0,1,4.0,7681,346,950000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
368.0,Fuencarral-El Pardo,8,Peñagrande,83,6,Casa,5,0.0,0.0,5,5,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28035,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,6,40º28'52.31'' N ,3º44'0.52'' W   ,44341,336,20,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,0,0,0,1,4,1395000,820248.25,2106750.0,3907.5483,469,10,36.8,1,9.0,660,58,1395000,"40.48119722222222,-3.733477777777778",40.48119722222222,-3.733477777777778
70.0,Tetuán,6,Cuatro Caminos,62,0,Piso,3,0.0,2.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28020,Desconocido,0,0,0,0,0,Normal,Desconocido,1,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753,416,20,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,0,0,1,4,350000,673395.56,576069.7,5562.1284,178,4,17.5,1,4.0,4341,103,350000,"40.45684722222222,-3.7015805555555557",40.45684722222222,-3.7015805555555557
53.0,Centro,1,Palacio,11,0,Piso,0,0.0,2.0,1,1,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28013,Desconocido,0,0,1,0,0,Normal,Desconocido,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,445000,862438.4,870158.06,6941.3525,210,2,26.5,1,4.0,3240,211,445000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
41.0,Retiro,3,Ibiza,34,0,Estudio,0,0.0,1.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28009,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492,257,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,0,0,0,5,356000,1324904.2,317000.0,10157.479,146,2,20.5,0,4.0,1250,143,356000,"40.41719444444444,-3.678113888888889",40.41719444444444,-3.678113888888889
56.0,Puente De Vallecas,13,Numancia,136,1,Piso,3,0.0,2.0,1,1,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28038,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,1,40º24'19.79'' N ,3º39'24.0'' W   ,48720,546,94,1,7,0,3,311,13354,2.66,26108,123,50,423,137,90,189,173,1558120,0,0,0,1,1,95000,177536.81,174892.8,2573.4072,321,2,28.0,2,5.0,1012,91,95000,"40.40549722222222,-3.6566666666666667",40.40549722222222,-3.6566666666666667
40.0,Arganzuela,2,Delicias,25,0,Piso,4,0.0,2.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28045,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'43.44'' N ,3º41'20.3'' W   ,28575,246,18,4,9,0,4,186,27431,2.31,23071,17,13,1151,633,494,969,454,547811,0,0,0,1,3,189900,387298.1,404461.3,4807.038,199,2,20.0,1,3.0,3701,58,189900,"40.3954,-3.6889722222222225",40.3954,-3.6889722222222225
97.0,Centro,1,Justicia,14,0,Piso,3,0.0,2.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28004,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219,323,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,2,0,0,5,690000,1360566.5,870158.06,9035.9375,210,2,48.5,0,3.0,3240,206,690000,"40.4191,-3.6969333333333334",40.4191,-3.6969333333333334
40.0,Salamanca,4,Guindalera,44,0,Piso,1,0.0,1.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28028,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'5.9'' N   ,3º40'17.91'' W  ,41964,555,71,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,4,240000,728562.7,1769842.4,6186.143,205,3,13.333333,1,3.0,7681,75,240000,"40.43497222222222,-3.6716416666666665",40.43497222222222,-3.6716416666666665
90.0,Centro,1,Sol,16,0,Piso,2,0.0,5.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,859000,908933.5,870158.06,6600.1484,210,6,15.0,0,4.0,3240,266,859000,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
176.0,Chamberí,7,Almagro,74,0,Piso,2,0.0,7.0,3,4,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418,310,34,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,2270000,2368570.0,1373545.5,10201.327,173,7,25.142857,1,4.0,6900,126,2270000,"40.42691388888888,-3.6921111111111116",40.42691388888888,-3.6921111111111116
101.0,Fuencarral-El Pardo,8,El Pardo,81,0,Piso,2,0.0,2.0,4,2,0,1,1,1,10_30,0,Desconocido,0,0,2,0,0,0,1,28048,Desconocido,0,0,1,0,0,Desconocido,Desconocido,0,0,40º31'25.35'' N ,3º46'45.77'' W  ,3421,24,0,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,0,0,0,1,5,485000,927526.2,436910.75,3840.5605,469,6,16.833334,3,4.0,660,187,485000,"40.52370833333333,-3.7793805555555555",40.52370833333333,-3.7793805555555555
62.0,Villaverde,17,San Cristóbal,172,3,Piso,0,0.0,0.5,2,2,0,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º20'14.79'' N ,3º41'32.37'' W  ,17270,316,75,1,4,0,5,193,13604,2.82,14009,78,28,139,64,45,79,54,711123,0,0,0,1,1,106000,112297.445,167689.4,1682.5052,202,4,15.5,1,6.0,381,43,106000,"40.33744166666667,-3.6923250000000003",40.33744166666667,-3.6923250000000003
78.0,Hortaleza,16,Pinar Del Rey,164,0,Piso,3,0.0,6.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,8,28033,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º28'31.78'' N ,3º39'2.96'' W   ,52031,448,62,2,9,6,1,325,29047,2.65,19312,38,32,1114,603,596,1135,486,1758173,0,0,0,1,3,230000,381546.34,481471.5,3841.6995,341,2,39.0,1,11.0,3934,41,230000,"40.47549444444444,-3.650822222222222",40.47549444444444,-3.650822222222222
77.0,Usera,12,Orcasur,122,0,Piso,3,0.0,1.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,2,1,0,0,1,28041,Desconocido,0,0,0,0,0,Desconocido,Desconocido,1,0,40º22'6.09'' N  ,3º42'6.24'' W   ,14390,12,2,2,4,0,2,186,13481,2.8,13483,77,26,1495,565,267,689,491,515144,0,0,0,1,3,465000,374775.0,224598.0,3610.839,192,4,19.25,2,4.0,3507,24,465000,"40.36835833333333,-3.7017333333333333",40.36835833333333,-3.7017333333333333
70.0,Ciudad Lineal,15,Pueblo Nuevo,152,0,Piso,0,0.0,1.0,0,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28017,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'0.24'' N  ,3º38'13.63'' W  ,62840,774,31,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,0,0,0,1,2,146000,290827.97,382082.53,3328.4597,287,2,35.0,1,3.0,3792,109,146000,"40.4334,-3.6371194444444446",40.4334,-3.6371194444444446
116.0,Centro,1,Universidad,15,0,Piso,2,0.0,2.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,839000,724757.8,870158.06,6883.6953,210,6,19.333334,0,3.0,3240,325,839000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
79.0,Latina,10,Aluche,104,0,Piso,3,0.0,2.0,3,1,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28047,Desconocido,0,0,1,0,0,Desconocido,Desconocido,0,0,40º23'53.38'' N ,3º45'56.52'' W  ,66588,519,23,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,0,0,1,2,288000,244773.2,244581.98,2973.986,324,4,19.75,2,4.0,3239,105,288000,"40.39816111111111,-3.7657",40.39816111111111,-3.7657
207.0,Moncloa-Aravaca,9,Ciudad Universitaria,93,1,Atico,5,0.0,6.0,4,3,0,1,0,1,30_50,1,lujo,0,0,1,0,0,0,1,28040,Desconocido,1,0,0,0,0,Desconocido,Abierta,0,1,40º27'5.05'' N  ,3º44'27.92'' W  ,16364,109,8,6,14,1,3,351,36592,2.58,14738,26,59,532,200,235,347,207,19901426,0,0,0,1,5,1095000,1428451.2,1140843.6,4451.368,369,7,29.571428,3,4.0,1521,64,1095000,"40.45140277777778,-3.741088888888889",40.45140277777778,-3.741088888888889
280.0,Salamanca,4,Recoletos,41,0,Piso,5,1.0,2.0,3,4,1,0,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28001,Madera,0,0,0,0,1,Normal,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444,243,8,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,2,0,6,1,5,4500000,2479820.2,1769842.4,11784.251,205,7,40.0,2,9.0,7681,262,4500000,"40.42195833333333,-3.6814027777777776",40.42195833333333,-3.6814027777777776
157.0,Chamberí,7,Ríos Rosas,75,0,Piso,0,0.0,3.0,3,3,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28003,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'31.47'' N ,3º41'42.26'' W  ,27163,380,54,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,1499000,1010490.94,1373545.5,7217.792,173,6,26.166666,1,3.0,6900,66,1499000,"40.442074999999996,-3.6950722222222225",40.442074999999996,-3.6950722222222225
34.0,Latina,10,Aluche,104,0,Piso,3,0.0,2.0,1,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28047,Madera,0,0,0,1,0,Desconocido,Desconocido,0,0,40º23'53.38'' N ,3º45'56.52'' W  ,66588,519,23,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,3,0,1,2,159000,244773.2,244581.98,2973.986,324,2,17.0,1,3.0,3239,105,159000,"40.39816111111111,-3.7657",40.39816111111111,-3.7657
81.0,Carabanchel,11,Abrantes,117,3,Piso,0,0.0,2.0,3,1,0,1,0,1,30_50,0,señorial,0,0,1,0,0,0,1,28041,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º22'35.7'' N  ,3º43'10.93'' W  ,31691,317,20,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,2,0,0,1,1,235000,213790.86,220952.16,2527.7078,305,4,20.25,2,6.0,3422,57,235000,"40.376583333333336,-3.719702777777778",40.376583333333336,-3.719702777777778
35.0,Centro,1,Cortes,13,0,Piso,2,0.0,4.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28014,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'44.8'' N  ,3º41'37.98'' W  ,10816,180,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,5,199000,984085.9,870158.06,6772.3047,210,2,17.5,0,3.0,3240,145,199000,"40.412444444444446,-3.6938833333333334",40.412444444444446,-3.6938833333333334
43.0,Centro,1,Palacio,11,0,Piso,0,0.0,2.0,1,1,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,420000,862438.4,870158.06,6941.3525,210,2,21.5,0,3.0,3240,211,420000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
119.0,Centro,1,Cortes,13,0,Piso,0,0.0,2.0,2,2,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28014,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º24'44.8'' N  ,3º41'37.98'' W  ,10816,180,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,2,0,0,0,5,590000,984085.9,870158.06,6772.3047,210,4,29.75,1,4.0,3240,145,590000,"40.412444444444446,-3.6938833333333334",40.412444444444446,-3.6938833333333334
59.0,Carabanchel,11,Opañel,112,0,Piso,1,0.0,1.0,1,1,0,0,0,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28019,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'38.38'' N ,3º43'11.59'' W  ,33883,351,47,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,2,125000,247852.39,220952.16,2737.0203,305,2,29.5,1,3.0,3422,63,125000,"40.393994444444445,-3.7198861111111112",40.393994444444445,-3.7198861111111112
359.0,San Blas-Canillejas,20,Salvador,208,0,Casa,0,0.0,0.0,6,5,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'57.24'' N ,3º38'35.01'' W  ,11202,76,6,3,10,0,0,275,19768,2.63,16710,44,26,1504,739,381,828,552,995950,0,0,0,1,4,1400000,723436.1,1059370.0,4572.279,285,11,32.636364,1,3.0,4004,18,1400000,"40.44923333333333,-3.6430583333333333",40.44923333333333,-3.6430583333333333
66.0,Centro,1,Palacio,11,0,Piso,1,0.0,2.0,1,1,1,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Independiente,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,299900,862438.4,870158.06,6941.3525,210,2,33.0,0,4.0,3240,211,299900,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
227.0,Chamberí,7,Trafalgar,73,0,Piso,0,0.0,1.0,3,3,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'52.48'' N ,3º42'10.85'' W  ,24621,376,0,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,2200000,1113238.8,1373545.5,8274.553,173,6,37.833332,1,3.0,6900,93,2200000,"40.431244444444445,-3.703013888888889",40.431244444444445,-3.703013888888889
235.0,Ciudad Lineal,15,Costillares,159,3,Piso,0,0.0,0.5,5,2,0,1,0,1,mas_50,1,medio,0,0,1,0,0,1,1,28027,Desconocido,1,0,0,0,0,Desconocido,Independiente,0,3,40º28'12.01'' N ,3º39'58.62'' W  ,21914,153,11,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,2,0,0,1,4,1000000,665720.0,382082.53,4991.902,287,7,33.57143,3,7.0,3792,25,1000000,"40.47000277777778,-3.6662833333333333",40.47000277777778,-3.6662833333333333
101.0,Carabanchel,11,Abrantes,117,0,Piso,0,0.0,4.0,2,2,0,0,0,1,10_30,2,Desconocido,0,0,1,0,0,0,1,28041,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'35.7'' N  ,3º43'10.93'' W  ,31691,317,20,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,285000,213790.86,220952.16,2527.7078,305,4,25.25,3,3.0,3422,57,285000,"40.376583333333336,-3.719702777777778",40.376583333333336,-3.719702777777778
