m2_constr;letra_ce;estado;amueblado;planta;dormitorios;banos;balcon;terraza;trastero;ascensor;jardin;cancha_tenis;chimenea;exterior;piscina;porton_electrico;videoportero;armarios;certificado_energetico;puerta_seguridad;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;letra_emisiones;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;salidas_metro;estaciones_metroligero;estaciones_cercanias;estacion_bus_urbano;renta_bruta_media_por_persona;habitantes;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;comercio_serviciosminoristas;hosteleria_restauracion;salud_bienestar_educacion;servicios_profesionales;cultura_entretenimiento;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;num_garajes;cod_barrio_group;precio_mean_b;total_estaciones;habitaciones;atrib_lujo;atrib;serv_barrio;url;cod_barrio;cod_distrito;codigo_postal;target
-0.5060241;3;-0.5;0.0;-0.5;0;-1;0;0;0;-1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0.86157465;0.48547718;1.060606;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;0;-0.6666667;-0.4715848;0.8962264;0.0;0;0.5;0.07347598;https://www.indomio.es/anuncios/95277481/;113;11;28019;-0.36915886
0.56626505;2;0.5;0.0;-0.5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;1.3333334;0;1.0;1.7928946;https://www.indomio.es/anuncios/96020311/;41;4;28001;1.2675234
0.14457831;0;-0.5;0.0;0.0;-1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;0.0;1;-0.5;1.7928946;https://www.pisos.com/comprar/piso-recoletos28001-46740228360_106700/;41;4;28001;1.5350467
-0.33734939;1;-0.5;0.0;0.0;0;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1.342124;0.8672199;3.090909;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;1;0;0;0;-1.0;-0.5486016;0.8962264;0.0;0;0.5;0.07347598;https://www.redpiso.es/inmueble/piso-en-venta-en-buenavista-carabanchel-madrid-madrid-RP442024130495;116;11;28025;-0.36214954
-0.5301205;0;-0.5;0.0;0.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;0.0;-1;-0.5;0.0;https://www.pisosmadrid.com.es/propiedad/4033747-piso-en-venta-en-centro-madrid;16;1;28013;-0.46261683
0.5060241;0;1.5;0.0;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.6666667;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-goya28009-45028279396_108900/;42;4;28001;0.5957944
0.43373495;0;-0.5;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;0;0.0;0.073753946;0.0;0.33333334;2;-0.5;0.0;https://www.pisosmadrid.com.es/propiedad/3935373-piso-en-venta-en-ciudad-lineal-madrid;16;1;28013;0.2932243
4.518072;2;0.5;0.0;0.0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;-0.42140394;-0.5020747;-0.24242425;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6133418;-0.047169812;1.6666666;0;1.0;1.7928946;https://www.indomio.es/anuncios/96074845/;46;4;28006;8.674066
1.0722891;0;-0.5;1.0;0.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.6666667;1;0.0;1.7928946;https://www.pisos.com/comprar/piso-goya28009-47546280023_109300/;42;4;28001;2.1904206
0.43373495;3;0.0;0.0;1.5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;3;-0.26590797;-0.49377593;-0.060606062;-0.5;-0.6363636;0;1.5;0.0;0.023360131;0.12949714;-0.22857143;-0.19838442;-0.63414633;-1.3;-0.07107232;0.056628056;0.63585436;0.34202608;0.0;0.045829713;0;0;0;0;-0.33333334;-0.44555372;-0.10377359;0.33333334;0;1.5;0.18611224;https://www.pisos.com/comprar/piso-chopera28045-45094262735_100500/;23;2;28045;-0.03504673
0.060240965;0;1.0;0.0;0.5;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;-0.6328719;3.2157676;32.030304;-1.25;-1.0909091;0;0.0;-0.44444445;-0.51357335;-1.0544086;0.85714287;-2.0383701;-0.4878049;-1.25;-1.2817955;-0.66537964;-0.5462185;-0.5777332;-1.0773809;0.4323962;0;0;0;0;-0.33333334;-0.31015202;-0.6320755;0.33333334;2;0.0;-1.1190957;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-francisco-grande-covian-el-canaveral-los-berrocales-vicalvaro-ambroz-centro-valdebernardo-valderribas-madrid-madrid-RP3162024131513;194;19;28032;-0.14602804
0.084337346;0;1.0;0.0;0.0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2.091098;1.9253112;0.6060606;-0.25;-0.18181819;1;-0.5;0.7962963;-0.26738903;1.2715148;0.2;0.48847708;0.46341464;0.35;0.0037406483;-0.09266409;0.53781515;0.4222668;0.30357143;0.06447954;0;0;0;0;-0.6666667;-0.47655147;0.7264151;0.33333334;1;0.0;0.22285022;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-san-telesforo-pueblo-nuevo-ciudad-lineal-madrid-madrid-RP102024131158;152;15;28017;-0.029205607
-0.73493975;0;-0.5;0.0;0.0;-3;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.626361;-0.38589212;0.121212125;-0.5;-0.6363636;0;1.5;0.0;0.023360131;0.12949714;-0.22857143;-0.19838442;-0.63414633;-1.3;-0.07107232;0.056628056;0.63585436;0.34202608;0.0;0.045829713;0;0;0;0;-0.33333334;-0.34218735;-0.10377359;-1.0;0;-0.5;0.18611224;https://www.pisos.com/comprar/estudio-acacias28045-45007936494_102100/;22;2;28005;-0.25233644
0.55421686;0;-0.5;0.0;0.5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37473327;0.004149378;0.030303031;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.751341;0.8113208;1.0;0;-0.5;-0.5329027;https://www.indomio.es/anuncios/96910911/;54;5;28016;0.4614486
-0.26506025;0;0.5;0.0;-0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.0;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-goya28001-47533050525_100500/;42;4;28001;0.4135514
-0.73493975;1;-0.5;0.0;0.0;-2;-1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;-0.061279204;-0.21576764;0.6666667;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.02924958;0.0;-0.6666667;-1;0.5;0.0;https://www.pisos.com/comprar/piso-centro_palacio28005-48359887077_103700/;11;1;28013;-0.28621495
-0.024096385;3;0.5;0.0;1.5;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;-0.7553209;-0.5394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.20286635;0.0;-0.33333334;-1;1.0;0.0;https://www.indomio.es/anuncios/96900483/;13;1;28014;0.33294392
2.1325302;3;-0.5;0.0;1.5;1;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;-0.28467473;0.0;0.6969697;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;1.5314795;-0.3490566;1.6666666;1;1.0;1.4775939;https://www.pisos.com/comprar/piso-chamberi_almagro28003-18407157159_101800/;74;7;28010;2.6787384
0.9879518;0;2.0;0.0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.6328719;3.2157676;32.030304;-1.25;-1.0909091;0;0.0;-0.44444445;-0.51357335;-1.0544086;0.85714287;-2.0383701;-0.4878049;-1.25;-1.2817955;-0.66537964;-0.5462185;-0.5777332;-1.0773809;0.4323962;0;0;0;0;-0.33333334;-0.31015202;-0.6320755;0.33333334;0;-0.5;-1.1190957;https://www.pisos.com/comprar/piso-el_canaveral-99210544317_992112/;194;19;28032;-0.07827103
2.0722892;0;0.5;1.0;1.5;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.42140394;-0.5020747;-0.24242425;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6133418;-0.047169812;1.6666666;1;0.0;1.7928946;https://www.indomio.es/anuncios/94952219/;46;4;28006;4.1063085
-0.16867469;0;0.5;0.0;1.5;-1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;-0.055971988;-0.5103735;-0.030303031;-1.0;-1.0909091;0;0.5;0.0;-0.7892928;-0.05035432;1.1714286;-1.3373723;0.8292683;-0.65;0.35785535;-0.03088803;0.0;0.06118355;0.110119045;0.02135751;0;0;6;0;-1.0;-0.54427785;-0.16981132;0.0;3;0.0;0.107791685;https://www.pisos.com/comprar/piso-san_fermin-42545598662_100500/;123;12;28041;-0.21028037
1.5783132;4;-0.5;0.0;0.5;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;-0.19981398;-0.2614108;-0.27272728;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.5331793;-0.047169812;1.3333334;1;2.0;1.7928946;https://www.indomio.es/anuncios/96450549/;45;4;28006;2.0607476
0.8674699;3;-0.5;0.0;0.0;1;1;0;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;3;-0.14810964;-0.6514523;0.0;-0.25;-0.18181819;1;-0.5;0.7962963;-0.26738903;1.2715148;0.2;0.48847708;0.46341464;0.35;0.0037406483;-0.09266409;0.53781515;0.4222668;0.30357143;0.06447954;0;0;0;0;0.0;-0.13598889;0.7264151;1.0;4;1.0;0.22285022;https://www.indomio.es/anuncios/96554181/;159;15;28027;0.35397196
0.13253012;0;2.0;0.0;-1.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2691361;-1.2406639;-0.33333334;-1.25;-1.0909091;0;2.0;0.06481481;-0.78212744;0.22717361;1.2285714;-1.2748872;0.85365856;-0.55;-1.3329177;-0.6756757;-0.62184876;-0.55065197;-1.1904762;0.16817549;0;0;0;0;-1.0;-0.54847366;-0.0754717;0.33333334;1;-0.5;-1.1542188;https://www.pisos.com/comprar/piso-villaverde_san_andres28021-4915060649_109700/;171;17;28021;-0.22897196
-0.3253012;0;0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.86157465;0.48547718;1.060606;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;0;-0.6666667;-0.4715848;0.8962264;-0.33333334;0;-0.5;0.07347598;https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-45062583762_100200/;113;11;28019;-0.2745327
-0.15662651;0;0.0;0.0;0.0;-1;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1.4579526;0.28630707;1.0;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;0;0;0;-1.0;-0.5393303;1.0754716;-0.33333334;0;0.0;-0.00040371416;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-blas-cabrera-las-aguilas-latina-madrid-madrid-RP312023117724;107;10;28044;-0.3563084
-0.3253012;0;1.0;0.0;0.5;0;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0.21633747;-0.26556018;0.21212122;-0.5;-0.6363636;0;1.5;0.0;0.023360131;0.12949714;-0.22857143;-0.19838442;-0.63414633;-1.3;-0.07107232;0.056628056;0.63585436;0.34202608;0.0;0.045829713;0;2;0;0;-0.33333334;-0.39443085;-0.10377359;0.0;0;0.0;0.18611224;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-embajadores-delicias-arganzuela-madrid-madrid-RP2102024131432;25;2;28045;-0.12850468
-0.5060241;3;1.5;0.0;0.0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0.38682497;0.029045643;0.27272728;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;0;-1.0;-0.54258084;0.8962264;0.0;0;1.0;0.07347598;https://www.indomio.es/anuncios/96556969/;117;11;28041;-0.36810747
-0.72289157;0;1.5;0.0;-1.0;-1;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;-0.9430979;-0.89626557;0.030303031;-1.0;-0.90909094;0;0.5;-0.3888889;0.0055341953;-1.6533115;0.6857143;-2.3814445;-0.9756098;-1.6;-1.0087281;-0.31402832;-0.3977591;-0.10631896;-1.0297619;1.0621114;0;0;0;0;-0.6666667;-0.46229327;-0.5471698;-0.33333334;0;0.0;-0.7028664;https://www.pisos.com/comprar/piso-casco_historico_de_barajas-47580180068_528332/;213;21;28042;-0.33294392
-0.40963855;0;-0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.085572034;-0.029045643;1.3636364;0.0;-0.36363637;0;-0.5;-0.18518518;-0.24117441;0.24359499;-0.14285715;0.14861012;0.6585366;-0.55;0.16084789;0.0;0.30252102;0.8766299;0.25;-0.1385938;0;0;0;-1;-0.33333334;-0.2388037;-0.3018868;-0.33333334;-1;-0.5;0.4444893;https://www.pisosmadrid.com.es/propiedad/4016627-piso-en-venta-en-madrid;64;6;28029;-0.34123832
0.7710843;0;0.5;0.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.33333334;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-goya28006-45059240076_100500/;42;4;28001;1.1974299
0.036144577;4;0.5;0.0;-0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;-0.42140394;-0.5020747;-0.24242425;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6133418;-0.047169812;0.0;0;1.5;1.7928946;https://www.pisos.com/comprar/piso-salamanca_castellana28006-47598215887_100500/;46;4;28006;1.0327103
-0.7590361;0;0.5;0.0;0.0;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44657218;1.2572614;0.57575756;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;-0.015428565;0.0;-0.6666667;-1;-0.5;0.0;https://www.pisos.com/comprar/piso-universidad_malasana28004-46724112254_100500/;15;1;28015;-0.26401868
-0.13253012;0;1.0;0.0;0.5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.040761612;-0.7095436;-0.27272728;-1.25;-1.0;0;0.0;-0.25925925;-0.5641384;-0.48039317;0.62857145;-1.469589;-0.3902439;-1.4;-1.5062344;-0.75804377;-0.7478992;-0.62988967;-1.3511904;1.6442064;0;0;0;0;-1.0;-0.5424141;-0.43396226;0.33333334;0;0.0;-1.308034;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-virgen-de-las-vinas-santa-eugenia-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP502024123114;182;18;28031;-0.23714954
-0.09638554;0;0.0;0.0;0.5;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.0;0.27385893;-0.33333334;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;1;0;0;0;0.33333334;0.32499233;-0.3490566;0.0;0;-0.5;1.4775939;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-general-alvarez-de-castro-trafalgar-chamberi-madrid-madrid-RP752024124433;73;7;28010;-0.20560747
-0.8192771;0;1.5;0.0;0.0;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.180883;1.8257262;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;-0.33333334;-0.31356278;0.0;-0.6666667;-1;-0.5;0.0;https://www.pisos.com/comprar/apartamento-centro_embajadores_lavapies28012-48410364969_100500/;12;1;28012;-0.32943925
0.5180723;0;1.5;0.0;-0.5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.20200251;-0.22821577;-0.3030303;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.0874972;-0.047169812;1.0;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-fuente_del_berro28028-45073752923_100200/;43;4;28028;0.7301402
0.084337346;0;0.5;0.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.091098;1.9253112;0.6060606;-0.25;-0.18181819;1;-0.5;0.7962963;-0.26738903;1.2715148;0.2;0.48847708;0.46341464;0.35;0.0037406483;-0.09266409;0.53781515;0.4222668;0.30357143;0.06447954;0;0;0;0;-0.6666667;-0.47655147;0.7264151;0.33333334;0;-0.5;0.22285022;https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-45061443919_100200/;152;15;28017;-0.029205607
-0.6385542;0;0.5;0.0;-0.5;-1;-1;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44657218;1.2572614;0.57575756;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;-0.015428565;0.0;-0.33333334;-1;-1.0;0.0;https://www.indomio.es/anuncios/96837431/;15;1;28015;-0.15771028
2.5060241;1;-0.5;0.0;-1.0;3;3;0;1;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;1;-1.1599277;-1.186722;-0.33333334;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;0.33333334;0.17905733;2.4433963;2.3333333;5;0.0;-1.0415826;https://www.pisos.com/comprar/chalet-penagrande28035-45021323745_101800/;81;8;28048;0.7301402
-0.36144578;1;1.0;0.0;0.5;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.37473327;0.004149378;0.030303031;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.751341;0.8113208;-0.6666667;0;0.0;-0.5329027;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-puerto-rico-hispanoamerica-chamartin-madrid-madrid-RP902023117185;54;5;28016;-0.099299066
-0.5060241;0;1.0;0.0;0.0;-2;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;-0.36756578;-0.69709545;0.121212125;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;2;0;0;-0.6666667;-0.5008404;1.0754716;-0.6666667;0;0.0;-0.00040371416;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-francisca-armada-los-carmenes-latina-madrid-madrid-RP1212024131138;101;10;28047;-0.4088785
0.14457831;0;-0.5;0.0;1.5;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.19981398;-0.2614108;-0.27272728;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.5331793;-0.047169812;0.33333334;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-lista_barrio28006-45898216450_100500/;45;4;28006;0.8224299
-0.26506025;3;1.5;1.0;-0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;6;0;0.33333334;1.6779953;-0.047169812;0.0;0;1.5;1.7928946;https://www.pisos.com/comprar/piso-recoletos28001-45835413692_524671/;41;4;28001;0.4135514
-0.20481928;0;-0.5;0.0;1.5;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.36756578;-0.69709545;0.121212125;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;0;0;-1;-0.6666667;-0.5008404;1.0754716;0.0;-1;-0.5;-0.00040371416;https://www.pisosmadrid.com.es/propiedad/3895831-duplex-en-venta-en-carabanchel-madrid;101;10;28047;-0.4240654
0.55421686;5;0.5;0.0;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;1.2691361;-1.2406639;-0.33333334;-1.25;-1.0909091;0;2.0;0.06481481;-0.78212744;0.22717361;1.2285714;-1.2748872;0.85365856;-0.55;-1.3329177;-0.6756757;-0.62184876;-0.55065197;-1.1904762;0.16817549;0;0;0;0;-1.0;-0.54847366;-0.0754717;0.6666667;1;2.0;-1.1542188;https://www.pisos.com/comprar/casa_unifamiliar-villaverde_san_andres28021-47500426314_100200/;171;17;28021;-0.099299066
-0.45783132;0;0.5;0.0;0.5;-1;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59626853;0.5394191;3.3333333;-1.25;-1.0909091;0;0.0;-0.44444445;-0.51357335;-1.0544086;0.85714287;-2.0383701;-0.4878049;-1.25;-1.2817955;-0.66537964;-0.5462185;-0.5777332;-1.0773809;0.4323962;0;0;0;0;-0.6666667;-0.5563386;-0.6320755;-0.33333334;1;-0.5;-1.1190957;https://www.pisos.com/comprar/piso-vicalvaro_ambroz28032-48402030629_104700/;191;19;28032;-0.37733644
0.024096385;0;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1.0144444;0.47302905;0.8484849;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;0;0;0;0;-1.0;-0.585471;1.0471698;0.33333334;0;1.0;-0.89947516;https://www.redpiso.es/inmueble/piso-en-venta-en-palomeras-sureste-puente-de-vallecas-madrid-madrid-RP132024130408;134;13;28018;-0.32476637
0.6385542;1;0.5;0.0;0.5;4;1;1;0;0;-1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-0.3502763;0.05394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.5467249;0.0;2.0;-1;0.0;0.0;https://www.indomio.es/anuncios/94714921/;14;1;28004;0.5489486
